countrycode,country,year,polity5,democracy,gdppc,enrol_gross,primcomp,primcom_male,primcom_fem,enrol_net,agri,slums,telephone,internet,tax,pop,pop_fem,electricity,service,oil,natural,literacy,lit_male,lit_fem,infant,health_ex,hospital,tuberculosis,life,life_male,life_female,unemploy,urban,attend,prenatal,military,un_continent_name,un_region_name
BHR,BAHRAIN,1971,-10,0,1829.740705,97.54566956,NA,NA,NA,76.33968,NA,NA,NA,NA,NA,230733,43.65305353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.279,64.037,67.007,NA,NA,NA,NA,NA,Asia,Western Asia
BHR,BAHRAIN,1972,-10,0,2205.917004,96.52256775,NA,NA,NA,79.20479,NA,NA,NA,NA,NA,242113,42.97680412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.095,64.899,67.791,NA,NA,NA,NA,NA,Asia,Western Asia
BHR,BAHRAIN,1973,-7,0,2981.092531,96.50688934,NA,NA,NA,80.26908,NA,NA,NA,NA,NA,255320,42.43755899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.922,65.759,68.581,NA,NA,NA,NA,NA,Asia,Western Asia
BHR,BAHRAIN,1974,-7,0,3873.716291,97.83099365,NA,NA,NA,81.86211,NA,NA,NA,NA,NA,269038,41.96804912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.633,66.503,69.254,NA,NA,NA,NA,NA,Asia,Western Asia
BHR,BAHRAIN,1975,-10,0,3880.440472,102.7099609,NA,NA,NA,85.28601,NA,NA,NA,NA,NA,283243,41.56169239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.276,67.175,69.861,NA,NA,NA,NA,1.526179854,Asia,Western Asia
BHR,BAHRAIN,1976,-10,0,5310.191326,104.6154175,NA,NA,NA,82.12487,NA,NA,NA,NA,NA,297863,41.20753501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.858,67.783,70.409,NA,NA,NA,NA,1.75228724,Asia,Western Asia
BHR,BAHRAIN,1977,-10,0,6358.420842,106.3813934,NA,NA,NA,82.11388,NA,NA,NA,NA,NA,312823,40.89501092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.383,68.332,70.902,NA,NA,NA,NA,2.077922078,Asia,Western Asia
BHR,BAHRAIN,1978,-10,0,6925.988932,106.6706619,NA,NA,NA,80.05571,NA,NA,NA,NA,NA,328046,40.61777921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.85,68.791,71.368,NA,NA,NA,NA,4.958131335,Asia,Western Asia
BHR,BAHRAIN,1979,-10,0,7890.829825,107.1684723,NA,NA,NA,80.69142,NA,NA,NA,NA,NA,343457,40.36825463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.296,69.251,71.787,NA,NA,NA,NA,5.892751915,Asia,Western Asia
BHR,BAHRAIN,1980,-10,0,9732.725872,104.3098068,NA,NA,NA,82.3983,NA,NA,NA,NA,NA,358978,40.1409,NA,NA,68.13621254,71.33933048,NA,NA,NA,NA,NA,3.314399958,NA,70.684,69.659,72.144,NA,NA,NA,NA,5.698891307,Asia,Western Asia
BHR,BAHRAIN,1981,-10,0,10556.50917,97.87882996,NA,NA,NA,81.99603,NA,NA,NA,NA,NA,373524,40.01643803,NA,NA,58.06992227,60.66773702,70,77,59,NA,NA,NA,NA,71.037,70.033,72.46,NA,NA,NA,NA,6.902581566,Asia,Western Asia
BHR,BAHRAIN,1982,-10,0,10712.15294,94.43698883,NA,98.83040619,79.98316193,80.6088,NA,NA,NA,NA,NA,386983,40.01478105,NA,NA,33.74233688,34.77567484,NA,NA,NA,NA,NA,NA,NA,71.354,70.379,72.732,NA,NA,NA,NA,8.535161949,Asia,Western Asia
BHR,BAHRAIN,1983,-10,0,10598.84272,93.01683807,NA,85.73908997,77.25019836,83.25855,NA,NA,NA,NA,NA,400707,40.05145905,NA,NA,29.04194909,32.24359949,NA,NA,NA,NA,NA,NA,NA,71.637,70.696,72.963,NA,NA,NA,NA,4.790336018,Asia,Western Asia
BHR,BAHRAIN,1984,-10,0,10696.93311,97.31001282,NA,82.16127777,78.87255096,86.6106,NA,NA,NA,NA,NA,415154,40.10319062,NA,NA,31.88710605,34.6847206,NA,NA,NA,NA,NA,NA,NA,71.884,70.98,73.151,NA,NA,NA,NA,4.179305696,Asia,Western Asia
BHR,BAHRAIN,1985,-10,0,9648.65643,99.68923187,NA,86.63636017,79.34705353,91.05123,NA,NA,NA,NA,NA,430358,40.16957975,NA,NA,30.41492827,33.93451447,NA,NA,NA,NA,NA,NA,NA,72.092,71.23,73.291,NA,NA,NA,NA,4.588158182,Asia,Western Asia
BHR,BAHRAIN,1986,-10,0,7776.956577,102.1488113,NA,83.28446198,80.21053314,96.14373,NA,NA,NA,NA,NA,446286,40.24750944,NA,NA,23.31229589,28.21599703,NA,NA,NA,NA,NA,NA,NA,72.257,71.443,73.376,NA,NA,NA,NA,5.837762481,Asia,Western Asia
BHR,BAHRAIN,1987,-10,0,8332.914254,103.106163,NA,82.63005066,84.56002045,95.51585,NA,NA,NA,NA,NA,462854,40.33163734,NA,NA,30.03433079,33.74584174,NA,NA,NA,NA,NA,NA,NA,72.377,71.611,73.412,NA,NA,NA,NA,5.253253881,Asia,Western Asia
BHR,BAHRAIN,1988,-10,0,8771.785353,104.5544662,NA,89.40946198,90.7056427,98.27366,NA,NA,NA,NA,NA,479929,40.41576983,NA,NA,23.10712121,26.78285796,NA,NA,NA,NA,NA,NA,NA,72.46,71.743,73.407,NA,NA,NA,NA,5.603045758,Asia,Western Asia
BHR,BAHRAIN,1989,-10,0,8833.411343,104.670311,NA,94.07501984,98.49977875,99.0614,NA,NA,NA,NA,NA,497327,40.49790178,NA,NA,31.14674173,34.74617412,NA,NA,NA,NA,NA,3.33949995,NA,72.524,71.851,73.391,NA,NA,NA,NA,5.644661664,Asia,Western Asia
BHR,BAHRAIN,1990,-10,0,9342.538914,100.5656815,NA,NA,NA,NA,NA,NA,NA,0,4.562103993,514797,40.57684986,NA,NA,37.04373747,40.87406824,NA,NA,NA,NA,NA,NA,NA,72.587,71.943,73.397,NA,NA,NA,NA,5.284791544,Asia,Western Asia
BHR,BAHRAIN,1991,-10,0,10434.1324,98.31846619,NA,95.37772369,100.0875702,99.4111,NA,NA,NA,NA,4.433543613,503052,40.64703903,NA,NA,20.48531207,23.61930779,84,89,77,NA,NA,NA,NA,72.668,72.03,73.457,NA,NA,NA,NA,5.703750648,Asia,Western Asia
BHR,BAHRAIN,1992,-10,0,10460.15832,92.15187836,NA,89.92086792,93.44841766,97.01005,NA,NA,NA,NA,4.740947817,516458,40.68933159,NA,NA,20.76167698,24.17536537,NA,NA,NA,NA,NA,NA,NA,72.785,72.123,73.599,NA,NA,NA,NA,5.878071992,Asia,Western Asia
BHR,BAHRAIN,1993,-9,0,11151.8715,90.77590179,NA,85.33379364,86.92015076,98.02282,NA,NA,NA,NA,4.704742759,530225,40.71292392,NA,NA,17.95803079,21.48392146,NA,NA,NA,NA,NA,NA,NA,72.939,72.228,73.837,NA,NA,NA,NA,5.369855167,Asia,Western Asia
BHR,BAHRAIN,1994,-9,0,11629.35952,90.33989716,NA,75.74849701,80.45485687,97.93377,NA,NA,NA,NA,4.549815884,544366,40.73999097,NA,NA,14.68295291,18.23508315,NA,NA,NA,NA,NA,NA,NA,73.134,72.351,74.15,NA,NA,NA,NA,5.111302188,Asia,Western Asia
BHR,BAHRAIN,1995,-9,0,11900.93178,91.74732208,NA,75.61605835,81.86306763,99.114,NA,NA,NA,0.346,4.218575809,558879,40.77100854,NA,NA,15.24597026,18.95891957,NA,NA,NA,NA,NA,NA,NA,73.361,72.497,74.51,NA,NA,NA,NA,5.18323179,Asia,Western Asia
BHR,BAHRAIN,1996,-9,0,12091.78022,91.63339996,NA,75.51512146,81.16671753,99.858,NA,NA,NA,0.843,4.435073079,573792,40.80444566,NA,NA,18.44940244,22.47407359,NA,NA,NA,NA,NA,NA,NA,73.61,72.666,74.888,NA,NA,NA,NA,5.273939764,Asia,Western Asia
BHR,BAHRAIN,1997,-9,0,12254.66626,91.70484161,NA,NA,NA,99.60053,NA,NA,NA,1.65,4.483334723,589115,40.83829456,NA,NA,16.4187314,20.92394577,NA,NA,NA,NA,NA,2.900000095,NA,73.872,72.862,75.253,NA,NA,NA,NA,5.068487413,Asia,Western Asia
BHR,BAHRAIN,1998,-9,0,11625.03438,92.40502167,NA,77.20599365,83.97109985,96.968,NA,NA,NA,3.22,4.981518453,604842,40.87043835,NA,NA,10.63769586,15.15663745,NA,NA,NA,NA,NA,NA,NA,74.138,73.087,75.585,NA,NA,NA,NA,5.333103953,Asia,Western Asia
BHR,BAHRAIN,1999,-9,0,12123.35347,93.84662628,NA,83.77409363,87.26885986,96.875,NA,NA,NA,4.72,4.408796623,620989,40.89952247,NA,NA,14.79407998,18.93070996,NA,NA,NA,NA,NA,NA,NA,74.405,73.332,75.88,NA,NA,NA,NA,5.503621544,Asia,Western Asia
BHR,BAHRAIN,2000,-9,0,14214.48368,93.94075012,NA,81.57817841,87.45960236,95.77521,NA,NA,NA,6.15,3.732777721,637582,40.92684967,NA,NA,18.71107805,22.61661109,NA,NA,NA,NA,3.33542562,2.55,36,74.673,73.591,76.149,NA,NA,NA,NA,3.961670969,Asia,Western Asia
BHR,BAHRAIN,2001,-8,0,13573.23399,94.26170349,NA,80.84474945,88.74960327,93.01535,NA,NA,NA,15,4.103642909,661316,40.70027259,100,NA,15.00744715,19.60648061,87,89,84,NA,3.48573017,2.53,31,74.942,73.86,76.404,NA,NA,NA,NA,4.148081632,Asia,Western Asia
BHR,BAHRAIN,2002,-7,0,13501.47088,94.67285156,NA,86.06143188,92.49417114,93.09968,NA,NA,NA,18.1,3.578992892,710553,40.18907281,100,NA,14.49065385,18.30967403,NA,NA,NA,NA,3.67866111,2.57,29,75.209,74.135,76.658,NA,NA,NA,NA,4.611106606,Asia,Western Asia
BHR,BAHRAIN,2003,-7,0,14486.0269,94.47373962,NA,86.40106201,92.53913116,92.38448,NA,NA,NA,21.6,3.306813188,764517,39.68444732,100,NA,14.9880274,18.25152267,NA,NA,NA,NA,3.88658071,2.45,37,75.486,74.417,76.926,NA,NA,NA,NA,4.658832803,Asia,Western Asia
BHR,BAHRAIN,2004,-7,0,15963.94932,94.70308685,NA,87.5427475,97.32739258,91.59966,NA,NA,NA,21.5,4.216840666,823741,39.26124745,100,NA,16.65302134,19.54749939,NA,NA,NA,NA,3.49817729,2.29,32,75.787,74.714,77.222,NA,NA,NA,NA,4.044928848,Asia,Western Asia
BHR,BAHRAIN,2005,-7,0,17966.16578,94.84008789,NA,90.75144958,97.15653992,89.10805,NA,NA,NA,21.3,1.161845629,888822,38.90497886,100,NA,20.09312174,23.55017826,NA,NA,NA,NA,3.25870824,2.25,35,76.125,75.045,77.551,NA,NA,NA,NA,3.214381095,Asia,Western Asia
BHR,BAHRAIN,2006,-7,0,19267.28262,101.5908813,NA,NA,NA,90.50941,0.268763501,NA,NA,28.2,1.166174892,960424,38.60299995,100,53.46352793,20.36706147,23.9324887,NA,NA,NA,NA,3.10821271,2.1,32,76.51,75.425,77.918,NA,NA,NA,NA,3.102947728,Asia,Western Asia
BHR,BAHRAIN,2007,-7,0,20908.40425,NA,NA,NA,NA,NA,0.29227169,NA,NA,32.9,1.145097962,1039295,38.34453213,100,52.80999403,18.99060482,22.27590613,NA,NA,NA,NA,3.29534078,1.96,32,76.952,75.87,78.326,NA,NA,NA,NA,2.956990234,Asia,Western Asia
BHR,BAHRAIN,2008,-7,0,23299.49928,NA,NA,NA,NA,NA,0.264810237,NA,NA,52,1.235815584,1103496,38.11935962,100,48.30707643,21.68157688,24.8161182,NA,NA,NA,NA,3.2038722,1.89,31,77.457,76.396,78.772,NA,NA,NA,NA,2.800161369,Asia,Western Asia
BHR,BAHRAIN,2009,-7,0,19465.31407,NA,NA,NA,NA,NA,0.337284357,NA,NA,53,1.363166786,1178415,37.91442246,100,55.59649707,14.4351177,18.07620914,NA,NA,NA,NA,4.32666922,1.77,32,78.016,76.997,79.25,NA,NA,NA,NA,3.61053525,Asia,Western Asia
BHR,BAHRAIN,2010,-5,0,21819.32911,NA,NA,NA,NA,NA,0.285542784,NA,NA,55,1.128280939,1228543,37.84185209,100,54.78561968,17.31563295,20.46211656,NA,NA,NA,NA,4.08934975,1.76,23,78.593,77.63,79.733,NA,NA,NA,NA,3.277823748,Asia,Western Asia
BHR,BAHRAIN,2011,-8,0,25032.78677,96.22496796,NA,92.65399933,94.40569305,90.22637,0.279873968,NA,NA,77,1.071766976,1195020,37.69308411,100,50.60686776,23.39805595,26.99494314,92.30000305,93.09999847,90.69999695,NA,3.8651762,2.05,21,79.141,78.242,80.196,NA,NA,NA,NA,3.591497227,Asia,Western Asia
BHR,BAHRAIN,2012,-10,0,26438.67332,99.52385712,NA,98.17971039,98.20407867,91.19673,0.265180259,NA,NA,88,1.137081472,1208964,37.30188941,100,52.44495034,20.09402347,23.58222136,NA,NA,NA,NA,4.10642147,2,21,79.622,78.78,80.611,NA,NA,NA,NA,3.844490573,Asia,Western Asia
BHR,BAHRAIN,2013,-10,0,26989.76011,105.8744812,NA,104.768898,103.3828125,92.26165,0.264280047,NA,NA,90,1.029284683,1253191,37.49569481,100,52.13315122,20.8660137,24.53363355,NA,NA,NA,NA,4.30853891,2.01,19,79.998,79.191,80.95,NA,NA,NA,NA,4.14139763,Asia,Western Asia
BHR,BAHRAIN,2014,-10,0,26451.79656,105.2414932,NA,103.8668365,103.6981583,94.30002,0.287965784,NA,NA,90.5,0.792383936,1314562,38.16588059,100,53.72095389,18.87092669,22.41132826,NA,NA,NA,NA,4.41240263,1.96,17,80.214,79.434,81.19,NA,NA,NA,NA,4.418512028,Asia,Western Asia
BHR,BAHRAIN,2015,-10,0,23734.05511,102.2143326,NA,98.98600769,99.77892303,96.45648,0.301911232,NA,NA,93.5,0.990043144,1370322,38.16880225,100,59.71472169,9.824744369,12.63467523,NA,NA,NA,NA,4.97671938,1.9,15,80.338,79.54,81.344,NA,NA,NA,NA,4.644111349,Asia,Western Asia
BHR,BAHRAIN,2016,-10,0,23800.00144,102.6988678,NA,99.52407837,101.2823486,96.26462,0.315996685,NA,NA,98,0.808517154,1423726,37.49530464,100,60.71045097,7.629604327,9.648615492,NA,NA,NA,NA,4.86051178,1.84,12,80.407,79.558,81.432,NA,NA,NA,NA,4.670635314,Asia,Western Asia
BHR,BAHRAIN,2017,-10,0,24784.76935,100.9250183,NA,100.5496979,99.25115204,97.27864,0.277074646,NA,NA,95.9,0.936278227,1501116,36.9528912,NA,58.82660746,8.937952597,11.16032746,NA,NA,NA,NA,4.51235676,1.77,12,80.407,79.543,81.478,NA,NA,NA,NA,4.320737742,Asia,Western Asia
BHR,BAHRAIN,2018,-10,0,26324.40665,98.7649765,NA,97.2725296,100.6074524,96.71489,0.275112317,0,NA,98.6,1.092602424,1503091,37.14314331,NA,57.20615477,11.39008112,14.75135642,NA,NA,NA,NA,4.12745667,1.8,12,80.412,79.546,81.507,NA,NA,NA,NA,4.041086253,Asia,Western Asia
BHR,BAHRAIN,2019,NA,0,27259.74386,98.00469208,NA,99.7980423,99.5079422,NA,0.268674382,NA,NA,99.7,2.878188719,1483756,37.51739113,NA,56.39952656,9.848188676,13.36378399,NA,NA,NA,NA,3.95980334,1.74,14,80.471,79.615,81.54,NA,NA,NA,NA,4.029861016,Asia,Western Asia
BHR,BAHRAIN,2020,NA,0,24342.84446,NA,NA,NA,NA,NA,0.303155114,NA,NA,99.7,2.823175478,1472204,37.68947937,NA,57.8230717,6.695589232,10.70414142,NA,NA,NA,NA,4.7196188,NA,15,78.683,77.195,80.954,NA,NA,NA,NA,4.04564951,Asia,Western Asia
CYP,CYPRUS,1960,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,586490,50.96174012,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.523560047,NA,63.32,59.742,67.299,NA,NA,NA,NA,NA,Asia,Western Asia
CYP,CYPRUS,1961,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,595514,50.94842439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.076,60.596,67.935,NA,NA,NA,NA,NA,Asia,Western Asia
CYP,CYPRUS,1962,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,601466,50.90221376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.72,61.334,68.45,NA,NA,NA,NA,NA,Asia,Western Asia
CYP,CYPRUS,1963,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,607252,50.85664601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.779,57.577,66.445,NA,NA,NA,NA,NA,Asia,Western Asia
CYP,CYPRUS,1964,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,612521,50.82078819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.24,58.075,66.856,NA,NA,NA,NA,NA,Asia,Western Asia
CYP,CYPRUS,1965,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,617736,50.78253493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.124,62.894,69.64,NA,NA,NA,NA,NA,Asia,Western Asia
CYP,CYPRUS,1966,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,623390,50.72843645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.489,63.299,69.957,NA,NA,NA,NA,NA,Asia,Western Asia
CYP,CYPRUS,1967,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,629251,50.6670629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.906,63.728,70.365,NA,NA,NA,NA,NA,Asia,Western Asia
CYP,CYPRUS,1968,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,635157,50.6061503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.251,64.112,70.667,NA,NA,NA,NA,NA,Asia,Western Asia
CYP,CYPRUS,1969,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,641189,50.54500311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.599,64.522,70.94,NA,NA,NA,NA,NA,Asia,Western Asia
CYP,CYPRUS,1970,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,647446,50.48266574,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.382100105,NA,68.05,65.027,71.329,NA,NA,NA,NA,NA,Asia,Western Asia
CYP,CYPRUS,1971,7,0,NA,NA,NA,NA,NA,79.73376,NA,NA,NA,NA,NA,654050,50.4193869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.351,65.328,71.639,NA,NA,NA,NA,NA,Asia,Western Asia
CYP,CYPRUS,1972,7,0,NA,NA,NA,NA,NA,78.37997,NA,NA,NA,NA,NA,661063,50.35601751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.629,65.584,71.956,NA,NA,NA,NA,NA,Asia,Western Asia
CYP,CYPRUS,1973,7,0,NA,NA,NA,NA,NA,78.27648,NA,NA,NA,NA,NA,665937,50.34695474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.005,65.962,72.338,NA,NA,NA,NA,NA,Asia,Western Asia
CYP,CYPRUS,1974,8,0,NA,NA,NA,NA,NA,77.64639,NA,NA,NA,NA,NA,663254,50.56155042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.551,44.174,70.794,NA,NA,NA,NA,NA,Asia,Western Asia
CYP,CYPRUS,1975,10,0,976.329895,NA,NA,NA,NA,71.21885,15.7198437,NA,NA,NA,13.38910416,659405,50.76743428,NA,NA,0,1.335582423,NA,NA,NA,NA,NA,NA,NA,70.336,67.461,73.33,NA,NA,NA,NA,NA,Asia,Western Asia
CYP,CYPRUS,1976,10,1,1157.411621,NA,NA,NA,NA,68.99792,15.90295915,NA,NA,NA,12.12039578,662032,50.6732303,NA,NA,0,1.654080572,NA,NA,NA,NA,NA,NA,NA,70.805,68.01,73.68,NA,NA,NA,NA,NA,Asia,Western Asia
CYP,CYPRUS,1977,10,1,1476.247559,NA,NA,NA,NA,68.07847,13.21200322,NA,NA,NA,13.23091413,667101,50.46297337,NA,NA,0,0.730411027,NA,NA,NA,NA,NA,NA,NA,71.258,68.545,74.046,NA,NA,NA,NA,NA,Asia,Western Asia
CYP,CYPRUS,1978,10,1,1929.399292,NA,NA,NA,NA,68.85246,10.91807019,NA,NA,NA,13.5794674,672249,50.25176683,NA,NA,0,0.440335784,NA,NA,NA,NA,NA,NA,NA,71.741,69.12,74.436,NA,NA,NA,NA,NA,Asia,Western Asia
CYP,CYPRUS,1979,10,1,2559.229004,NA,NA,NA,NA,69.57221,10.241347,NA,NA,NA,14.19974579,677549,50.03837367,NA,NA,0,0.21830699,NA,NA,NA,NA,NA,NA,NA,72.179,69.599,74.844,NA,NA,NA,NA,NA,Asia,Western Asia
CYP,CYPRUS,1980,10,1,4232.022949,NA,NA,NA,NA,68.73242,9.588316752,NA,NA,NA,14.78758357,683076,49.82249387,NA,NA,0,0.149344974,NA,NA,NA,NA,NA,5.652999878,NA,72.844,70.429,75.329,NA,NA,NA,NA,NA,Asia,Western Asia
CYP,CYPRUS,1981,10,1,4033.240479,NA,NA,NA,NA,71.21244,9.25799218,NA,NA,NA,13.79337865,688893,49.60465559,NA,NA,0,0.089694471,NA,NA,NA,NA,NA,5.720099926,NA,73.053,70.585,75.626,NA,NA,NA,NA,NA,Asia,Western Asia
CYP,CYPRUS,1982,10,1,4122.784668,NA,NA,NA,NA,67.93621,9.269194977,NA,NA,NA,14.24138954,696497,49.43136869,NA,NA,0,0.081178169,NA,NA,NA,NA,NA,NA,NA,73.518,71.027,76.143,NA,NA,NA,NA,NA,Asia,Western Asia
CYP,CYPRUS,1983,10,1,4091.048584,NA,NA,NA,NA,68.09789,7.900060927,NA,NA,NA,15.40599949,707225,49.3488626,NA,NA,0,0.085200409,NA,NA,NA,NA,NA,NA,NA,73.708,71.178,76.392,NA,NA,NA,NA,NA,Asia,Western Asia
CYP,CYPRUS,1984,10,1,4258.743652,NA,NA,NA,NA,68.37382,8.942722755,NA,NA,NA,16.13204632,719334,49.31297561,NA,NA,0,0.072375148,NA,NA,NA,NA,NA,NA,NA,74,71.319,76.872,NA,NA,NA,NA,NA,Asia,Western Asia
CYP,CYPRUS,1985,10,1,4488.287109,NA,NA,NA,NA,69.16519,7.488869054,NA,NA,NA,16.55646917,731277,49.27865813,NA,NA,0,0.06931007,NA,NA,NA,NA,NA,NA,NA,74.64,72.096,77.327,NA,NA,NA,NA,1.270291696,Asia,Western Asia
CYP,CYPRUS,1986,10,1,5642.631348,NA,NA,NA,NA,73.80319,7.327126823,NA,NA,NA,16.70123085,743105,49.24378116,NA,NA,0,0.046626948,NA,NA,NA,NA,NA,NA,NA,74.93,72.248,77.787,NA,NA,NA,NA,1.577157899,Asia,Western Asia
CYP,CYPRUS,1987,10,1,6690.578125,NA,NA,NA,NA,77.85594,7.431750415,NA,NA,NA,16.33131155,754785,49.20898004,NA,NA,0,0.037944948,NA,NA,NA,NA,NA,NA,NA,75.264,72.638,78.049,NA,NA,NA,NA,5.391477698,Asia,Western Asia
CYP,CYPRUS,1988,10,1,7645.629883,NA,NA,NA,NA,79.33486,7.174707202,NA,NA,NA,17.38664219,766235,49.17440364,NA,NA,0,0.047556245,NA,NA,NA,NA,NA,NA,NA,75.39,72.754,78.189,NA,NA,NA,NA,5.700256029,Asia,Western Asia
CYP,CYPRUS,1989,10,1,8038.914063,NA,NA,NA,NA,79.45967,6.929860066,NA,NA,NA,18.35703743,777420,49.13804636,NA,NA,0,0.050036182,NA,NA,NA,NA,NA,5.086400032,NA,75.841,73.237,78.597,NA,NA,NA,NA,5.369355098,Asia,Western Asia
CYP,CYPRUS,1990,10,1,9641.575195,NA,NA,NA,NA,78.82103,6.859176782,NA,NA,0,18.02989398,788351,49.09925794,100,NA,0,0.030395286,NA,NA,NA,NA,NA,NA,NA,76.044,73.542,78.674,NA,NA,NA,NA,7.374035613,Asia,Western Asia
CYP,CYPRUS,1991,10,1,9696.099609,NA,NA,NA,NA,79.15245,6.191348558,NA,NA,NA,16.98022199,798944,49.05719417,100,NA,0,0.018745723,NA,NA,NA,NA,NA,NA,NA,76.246,73.788,78.827,NA,NA,NA,NA,7.264776122,Asia,Western Asia
CYP,CYPRUS,1992,10,1,11310.07227,NA,NA,NA,NA,77.36127,5.723677562,NA,NA,0.0501,18.06632509,810341,49.02361972,100,NA,0,0.012802457,94,98,91,NA,NA,NA,NA,76.291,73.706,79.04,NA,NA,NA,NA,9.129286044,Asia,Western Asia
CYP,CYPRUS,1993,10,1,10526.1416,NA,NA,NA,NA,97.62945,5.612727121,NA,NA,0.0564,19.45704964,826034,49.02655339,100,NA,0,0.012898024,NA,NA,NA,NA,NA,NA,NA,76.294,73.746,79.003,NA,NA,NA,NA,4.074952605,Asia,Western Asia
CYP,CYPRUS,1994,10,1,11617.69238,NA,NA,NA,NA,96.91663,5.067521817,NA,NA,0.111,20.80340751,844667,49.05365073,100,NA,0,0.009598808,NA,NA,NA,NA,NA,NA,NA,76.383,73.868,79.044,NA,NA,NA,NA,4.023989196,Asia,Western Asia
CYP,CYPRUS,1995,10,1,15261.41699,NA,NA,NA,NA,96.213,4.776126012,NA,NA,0.41,18.43503425,862695,49.07771576,100,66.42990031,0,0.007740009,NA,NA,NA,NA,NA,NA,NA,76.583,74.052,79.258,NA,NA,NA,NA,3.041034215,Asia,Western Asia
CYP,CYPRUS,1996,10,1,15139.2207,NA,NA,NA,NA,96.11728,4.57820895,NA,NA,0.673,17.84197899,880290,49.0992741,100,66.98514543,0,0.014720566,NA,NA,NA,NA,NA,NA,NA,76.88,74.35,79.547,NA,NA,NA,NA,4.524714829,Asia,Western Asia
CYP,CYPRUS,1997,10,1,14234.24121,NA,NA,NA,NA,96.28477,3.920338547,NA,NA,4.38,17.11722847,897568,49.11973243,100,68.66509384,0,0.024633769,NA,NA,NA,NA,NA,NA,NA,77.119,74.556,79.826,NA,NA,NA,NA,5.57391077,Asia,Western Asia
CYP,CYPRUS,1998,10,1,15092.82813,NA,NA,NA,NA,NA,4.334531781,NA,NA,8.89,18.31612007,914548,49.13924693,100,69.3005315,0,0.011082271,NA,NA,NA,NA,NA,NA,NA,77.164,74.628,79.838,NA,NA,NA,NA,4.676317946,Asia,Western Asia
CYP,CYPRUS,1999,10,1,15287.91797,NA,NA,NA,NA,95.3991,3.898943232,NA,NA,11.3,18.84692691,931234,49.15671034,100,70.23379602,0,0.014109308,NA,NA,NA,NA,NA,NA,NA,77.572,75.082,80.184,NA,NA,NA,NA,2.73385097,Asia,Western Asia
CYP,CYPRUS,2000,10,1,14388.35254,96.73135376,NA,98.02642822,97.27323151,95.31862,3.647263649,0.2,NA,15.3,20.79663358,947667,49.17249326,100,69.78232341,0,0.019198478,NA,NA,NA,NA,5.30800056,3.31,4,77.9,75.441,80.475,NA,NA,NA,NA,2.822090151,Asia,Western Asia
CYP,CYPRUS,2001,10,1,14821.44922,96.64961243,NA,97.55493164,98.57837677,94.96985,3.860796453,NA,NA,18.8,21.29563621,964127,49.19040749,100,69.33569405,0,0.009878277,97,99,95,NA,5.33940458,4.4,4.8,78.185,75.629,80.885,NA,NA,NA,NA,3.153222159,Asia,Western Asia
