"countrycode","country","year","polity5","democracy","gdppc","military","enrol_gross","primcomp","primcom_male","primcom_fem","enrol_net","agri","slums","telephone","internet","tax","pop","pop_fem","electricity","service","oil","natural","oda","literacy","lit_male","lit_fem","infant","health_ex","hospital","tuberculosis","life","life_male","life_female","unemploy","urban","attend","prenatal","un_continent_name","un_region_name","v2xcs_ccsi","v2cseeorgs","v2csreprss","v2cscnsult","v2csprtcpt","v2csgender","v2csantimv","v2csrlgrep","v2csrlgcon","v2regsupgroups_0","v2regsupgroups_1","v2regsupgroups_2","v2regsupgroups_3","v2regsupgroups_4","v2regsupgroups_5","v2regsupgroups_6","v2regsupgroups_7","v2regsupgroups_8","v2regsupgroups_9","v2regsupgroups_10","v2regsupgroups_11","v2regsupgroups_12","v2regsupgroups_13","v2x_libdem","v2x_neopat","v2dlencmps","v2elembaut","v2elvotbuy","v2exbribe","v2exembez","v2exrescon","v2jucomp","v2jucorrdc","v2juhccomp","v2juhcind","v2juncind","v2lgcrrpt","v2lgfunds","v2lginvstp","v2lgotovst","v2psprlnks","v2xnp_client"
"BLR","BELARUS",1991,6,1,1805.45592531527,NA,94.5129318237305,NA,NA,NA,NA,22.2222222222222,NA,NA,NA,NA,10194050,53.0750531028933,100,22.2222222222222,0.683545756548029,0.699615527627753,295519989.013672,NA,NA,NA,NA,NA,13.20470047,NA,70.3780487804878,65.5,75.5,NA,NA,NA,NA,"Europe","Eastern Europe",0.703,0.969,1.812,0.382,-0.638,2.15,0.731,0.305,-1.173,0,0.086,0.315,0,0.431,0.086,0,0,0.086,0.172,0.086,0.172,0.086,0.086,0.372,0.349,0.716,0.443,1.742,-0.484,-0.433,0.81,0.911,0.463,1.044,0.775,0.185,0.523,0.785,1.306,0.461,1.512,0.175
"BLR","BELARUS",1992,6,1,1658.08641281239,1.62249864791779,93.8576965332031,NA,NA,NA,NA,22.8260869565217,NA,NA,NA,20.5434782608696,10216470,53.0263435667279,100,27.1739130434783,0.678212480241202,2.26416851675533,393149993.896484,NA,NA,NA,NA,NA,12.6906995773,NA,70.0219512195122,64.9,75.4,NA,NA,NA,NA,"Europe","Eastern Europe",0.779,1.224,2.409,1.04,-0.325,2.15,-1.451,0.768,-1.173,0,0.143,0.286,0,0.857,0.429,0,0,0.286,0.286,0.143,0.286,0.143,0.143,0.441,0.326,0.716,0.837,1.742,-0.55,-0.433,0.81,0.911,0.463,1.044,0.975,0.543,0.523,0.785,1.306,0.461,1.512,0.175
"BLR","BELARUS",1993,6,1,1589.51011343649,2.79097146104819,94.0659027099609,NA,90.0582885742188,90.6777191162109,NA,17.1573604060914,NA,NA,NA,26.6395939086294,10239050,52.9784585406512,100,40.6091370558376,0.683699221725561,2.21248202232482,289100006.103516,NA,NA,NA,NA,NA,12.4762001038,NA,68.9707317073171,63.8,74.4,NA,NA,NA,NA,"Europe","Eastern Europe",0.708,0.95,1.834,1.04,-0.325,2.15,-1.451,0.768,-1.173,0,0.143,0.286,0,0.857,0.429,0,0,0.286,0.286,0.143,0.286,0.143,0.143,0.439,0.333,0.716,0.837,1.742,-0.55,-0.433,0.81,0.911,0.463,0.847,0.975,0.543,0.123,0.785,1.415,0.461,1.512,0.175
"BLR","BELARUS",1994,8,0,1460.00791360458,3.62160825483893,95.1763916015625,NA,96.1908874511719,94.788459777832,NA,13.589613893104,NA,NA,0.000486,24.7501826561007,10226955,53.0917567782485,100,44.4107233181588,0.662921666065701,1.92293267171276,174940002.441406,NA,NA,NA,NA,NA,12.4638996124,NA,68.7682926829268,63.5,74.3,NA,NA,NA,NA,"Europe","Eastern Europe",0.633,0.736,1.009,1.04,-0.325,2.15,-0.995,0.768,-1.173,0,0.029,0.399,0,0.857,0.428,0,0,0.058,0.286,0.143,0.286,0.143,0.143,0.409,0.449,0.716,0.885,1.726,-1.185,-1.319,-0.25,0.143,0.64,0.229,1.282,0.543,0.123,0.785,0.77,0.461,1.512,0.175
"BLR","BELARUS",1995,0,0,1370.69991385664,1.69946376942909,95.7500076293945,NA,97.3265075683594,92.8344573974609,88.16409,15.766496709307,NA,NA,0.00292,19.8876469280001,10193831,53.2038455835686,100,41.1505481742626,0.764551766430683,2.29540392663341,286869995.117188,NA,NA,NA,NA,NA,12.3800001144,NA,68.4609756097561,62.9,74.3,NA,NA,NA,NA,"Europe","Eastern Europe",0.561,0.202,1.009,0.621,-0.062,2.15,-0.995,0.768,-1.173,0,0.143,0.143,0.143,0.714,0.714,0,0,0.143,0.571,0.143,0.571,0.286,0.429,0.356,0.486,0.716,0.63,0.953,-1.047,-1.164,-0.329,-0.118,0.64,-0.082,1.282,0.359,0.123,0.213,0.77,0.326,1.512,0.212
"BLR","BELARUS",1996,-7,0,1427.26896385327,1.26069255990701,96.64990234375,NA,92.896240234375,90.0868682861328,NA,15.098598303786,NA,NA,0.0293,18.7997748111698,10159569,53.1744402907981,100,39.3642585709892,0.962363803239676,3.37119722373573,110930000.305176,NA,NA,NA,NA,NA,12.2700004578,NA,68.5121951219512,63,74.3,NA,NA,NA,NA,"Europe","Eastern Europe",0.496,0.202,0.799,-0.035,-0.813,2.15,1.105,0.359,-1.173,0,0.143,0.143,0.143,0.714,0.715,0,0,0.157,0.571,0.143,0.571,0.286,0.429,0.213,0.699,0.738,0.589,0.953,-1.047,-1.164,-0.329,-0.886,0.899,-1.29,-1.333,-1.222,-0.054,-0.227,-0.352,-1.018,2.888,0.144
"BLR","BELARUS",1997,-7,0,1396.44201900881,1.76896655126353,99.7674179077148,NA,98.1665115356445,93.5540466308594,NA,13.4179320121037,NA,NA,0.049,20.7345909549383,10117433,53.1404370421339,100,37.9104762424011,0.782137211300665,3.18802305084874,88059997.5585938,NA,NA,NA,NA,NA,12.3599996567,NA,68.4609756097561,62.9,74.3,NA,NA,NA,NA,"Europe","Eastern Europe",0.451,0.202,0.066,-0.035,-0.813,2.15,0.408,-0.322,-1.173,0,0.143,0.143,0.143,0.714,0.857,0,0,0.286,0.571,0.143,0.571,0.286,0.429,0.139,0.862,0.738,-1.878,0.953,-0.692,-1.24,-0.661,-2.008,0.899,-2.324,-2.178,-1.783,0.679,-1.496,-2.722,-1.871,2.888,0.144
"BLR","BELARUS",1998,-7,0,1511.32531567314,1.49509870243434,103.214653015137,NA,NA,NA,NA,12.0617636126188,NA,NA,0.0739,17.1123289388046,10071963,53.115907330323,100,39.5825173998556,0.225994396151491,0.79713486531659,63009998.3215332,NA,NA,NA,NA,NA,12.4200000763,NA,68.4073170731707,62.7,74.4,NA,0.679016470909119,NA,NA,"Europe","Eastern Europe",0.46,0.202,0.066,-0.371,-0.524,2.15,0.408,-0.322,-1.173,0,0.143,0.143,0.143,0.714,0.857,0,0,0.286,0.571,0.143,0.571,0.286,0.429,0.132,0.868,0.738,-1.878,0.953,-0.692,-1.24,-1.017,-2.008,0.899,-2.324,-2.178,-1.783,0.679,-1.496,-2.722,-1.871,2.888,0.144
"BLR","BELARUS",1999,-7,0,1210.6117195862,1.36676073838589,115.26725769043,NA,100.868156433105,99.4574127197266,NA,12.7005575559539,NA,NA,0.495,16.6724761934976,10026738,53.1302472312847,100,40.0357361906424,0.852060708251057,1.72073029417856,64589996.3378906,99.5899963378906,99.7900009155273,99.4199981689453,NA,NA,12.6400003433,NA,67.9073170731707,62.2,73.9,NA,0.681540191173553,NA,NA,"Europe","Eastern Europe",0.46,0.202,0.066,-1.934,-0.524,2.15,0.746,-0.322,-1.173,0,0.143,0.143,0.143,0.714,0.857,0,0,0.286,0.571,0.143,0.571,0.286,0.429,0.114,0.868,0.738,-1.878,0.953,-0.692,-1.24,-1.017,-2.008,0.899,-2.324,-2.178,-1.783,0.679,-1.496,-2.722,-1.871,2.888,0.144
"BLR","BELARUS",2000,-7,0,1276.2880341,1.34698415075765,117.421142578125,NA,105.265548706055,105.151733398438,NA,12.0968271694147,NA,NA,1.8604,16.6247345026167,9979610,53.1666458652631,100,39.8946769143182,1.78844487580508,2.54557671523974,60639999.3896484,NA,NA,NA,NA,5.28088045,12.01,153,68.9121951219512,63.4,74.7,NA,0.697750926017761,NA,NA,"Europe","Eastern Europe",0.364,-0.249,-0.128,-1.934,-0.775,2.15,0.746,-0.322,-1.173,0,0.143,0.143,0.143,0.714,0.857,0,0,0.286,0.429,0,0.429,0.143,0.571,0.107,0.875,0.738,-2.463,1.601,-0.692,-1.24,-1.017,-2.008,0.899,-2.324,-2.178,-1.783,0.679,-1.496,-2.722,-1.871,2.888,0.133
"BLR","BELARUS",2001,-7,0,1244.37318523431,1.43829074692244,117.492881774902,NA,110.553062438965,110.45906829834,95.5913,10.3504297393613,NA,NA,4.30062,15.7546642442876,9928549,53.1954560570896,100,44.3475881023921,1.34865249857526,2.14528094220705,68800003.0517578,NA,NA,NA,NA,5.7064805,11.99,121,68.5073170731707,62.8,74.5,NA,0.692712843418121,NA,NA,"Europe","Eastern Europe",0.308,-0.686,-0.128,-1.934,-0.775,2.15,0.746,-0.322,-1.173,0,0.143,0.143,0.143,0.714,0.857,0,0,0.286,0.429,0,0.429,0.143,0.571,0.103,0.87,0.738,-2.463,1.601,-0.692,-1.24,-1.017,-2.008,0.899,-2.324,-2.178,-1.783,0.679,-1.496,-2.722,-1.871,2.888,0.095
"BLR","BELARUS",2002,-7,0,1479.38066337175,1.40024580052512,114.62126159668,NA,134.29052734375,132.85888671875,92.53704,10.1284322239778,NA,NA,8.95097,14.2010383230738,9865548,53.2333534107484,100,44.0705784232333,1.17776447049082,1.81125653175824,65040000.9155273,NA,NA,NA,NA,5.62404203,11.4,110,68.0560975609756,62.3,74.1,NA,0.693484604358673,NA,NA,"Europe","Eastern Europe",0.281,-0.686,-0.428,-1.934,-0.775,2.15,-0.633,-0.322,-1.173,0,0.143,0.143,0.143,0.714,0.857,0,0,0.143,0.429,0,0.429,0.143,0.571,0.1,0.87,0.738,-2.463,1.601,-0.692,-1.24,-1.017,-2.008,0.899,-2.324,-2.178,-1.783,0.679,-1.496,-2.722,-1.871,2.888,0.095
"BLR","BELARUS",2003,-7,0,1819.52653114699,1.29906390002339,105.365631103516,NA,105.608261108398,105.455520629883,93.07121,8.63562770752199,NA,NA,NA,17.6881219095961,9796749,53.2813903084684,100,43.252800507592,1.13171633278447,1.76539619642518,65610000.6103516,NA,NA,NA,NA,5.77103186,10.83,124,68.5536585365854,62.7,74.7,NA,0.689112544059753,NA,NA,"Europe","Eastern Europe",0.281,-0.686,-0.428,-1.934,-0.775,2.15,-0.633,-0.565,-1.173,0,0.143,0.143,0.143,0.714,0.857,0,0,0.286,0.429,0,0.429,0.143,0.571,0.098,0.87,0.738,-2.463,1.601,-0.692,-1.24,-1.017,-2.008,0.899,-2.324,-2.178,-1.783,0.679,-1.496,-2.722,-1.871,2.888,0.095
"BLR","BELARUS",2004,-7,0,2378.33700470129,1.35822231382833,103.979820251465,NA,106.218238830566,102.75520324707,91.53975,8.85025144123636,NA,NA,NA,18.3713469008917,9730146,53.3271234958153,100,41.8164578990954,1.1746798782904,1.79153055739652,64319999.6948242,NA,NA,NA,NA,5.73650646,10.26,111,68.9560975609756,63.2,75,NA,0.689079523086548,NA,NA,"Europe","Eastern Europe",0.278,-0.686,-0.49,-1.934,-0.775,2.15,-0.633,-0.565,-1.173,0,0.143,0.143,0.143,0.714,0.857,0,0,0.286,0.429,0,0.429,0.143,0.571,0.098,0.878,0.738,-2.463,1.754,-0.692,-1.24,-1.631,-2.008,0.899,-2.324,-2.178,-1.783,0.679,-1.496,-2.722,-1.871,2.888,0.094
"BLR","BELARUS",2005,-7,0,3126.07176665248,1.49845313530187,102.126327514648,NA,105.095153808594,101.238571166992,89.60983,8.51859080856531,NA,NA,NA,20.1496562779039,9663915,53.3779217235539,100,39.6283221474447,1.28297270844558,1.76999857555488,73114242.5537109,NA,NA,NA,NA,6.07036304,10.69,105,68.8512195121951,62.9,75.1,NA,0.689370632171631,100,NA,"Europe","Eastern Europe",0.278,-0.686,-0.49,-1.934,-0.775,2.15,-0.633,-0.565,-1.173,0,0.143,0.143,0.143,0.714,0.857,0,0,0.286,0.429,0,0.429,0.143,0.571,0.096,0.875,0.738,-2.463,1.754,-0.692,-1.24,-1.631,-2.008,0.899,-2.324,-2.178,-1.783,0.679,-1.496,-2.722,-1.871,2.888,0.092
"BLR","BELARUS",2006,-7,0,3848.22350300163,1.70941249195756,101.282920837402,NA,106.381370544434,102.404350280762,89.71155,8.57872759155765,NA,NA,16.2,22.2230966228065,9604924,53.4278493544362,100,40.8328812746793,1.21065194701197,1.67789507585865,92598388.671875,NA,NA,NA,NA,5.57366323,10.76,97,69.4048780487805,63.6,75.5,NA,0.690776705741882,NA,NA,"Europe","Eastern Europe",0.274,-0.686,-0.671,-1.934,-0.775,2.15,-0.498,-0.565,-1.173,0,0.125,0.125,0.125,0.75,0.875,0,0,0.25,0.5,0,0.5,0.125,0.625,0.095,0.878,0.738,-2.463,1.62,-0.692,-1.24,-1.631,-2.008,0.899,-2.324,-2.178,-1.783,0.679,-1.496,-2.722,-1.871,2.888,0.1
"BLR","BELARUS",2007,-7,0,4735.48107556066,1.64976591437478,99.8373336791992,NA,104.058792114258,101.147636413574,89.59185,8.30316995882275,NA,NA,19.7,23.7266987288672,9560953,53.4627351242804,100,40.4715469411405,1.09295340297526,1.55510160465908,96568679.8095703,NA,NA,NA,NA,5.6917243,10.82,97,70.2073170731707,64.5,76.2,NA,0.69573450088501,NA,NA,"Europe","Eastern Europe",0.274,-0.686,-0.671,-1.934,-0.775,2.15,-0.689,-0.565,-1.173,0,0.125,0.125,0.125,0.75,0.875,0,0,0.25,0.5,0,0.5,0.125,0.625,0.096,0.879,0.738,-2.463,1.62,-0.692,-1.24,-1.631,-2.008,0.899,-2.324,-2.178,-1.783,0.679,-1.496,-2.722,-1.871,2.888,0.102
"BLR","BELARUS",2008,-7,0,6376.17569162063,1.45349285157346,99.810188293457,NA,96.9723968505859,97.7734832763672,NA,8.66625369440669,NA,NA,23,25.3533892078637,9527985,53.4854918872814,100,37.9914446940769,1.1998245861583,1.60385129982227,114458503.723145,NA,NA,NA,NA,5.29448891,10.72,88,70.4560975609756,64.7,76.5,NA,0.690605103969574,NA,NA,"Europe","Eastern Europe",0.269,-0.686,-0.663,-1.934,-0.775,2.15,-0.689,-0.565,-1.173,0,0.125,0.125,0.125,0.75,0.875,0,0,0.25,0.5,0,0.5,0.125,0.625,0.097,0.88,0.738,-2.463,1.586,-0.692,-1.24,-1.631,-2.008,0.899,-2.324,-2.178,-1.783,0.679,-1.496,-2.722,-1.871,2.888,0.101
"BLR","BELARUS",2009,-7,0,5352.48809190697,1.37257698145111,100.756843566895,NA,NA,NA,NA,8.13089893610657,0.004,NA,27.43,18.6294706290955,9504583,53.4967201124016,100,42.1690842437222,0.730286719935005,1.14110578701464,109000862.121582,99.620002746582,99.7600021362305,99.4899978637695,NA,5.3906498,10.68,87,70.4073170731707,64.7,76.4,NA,0.743663668632507,NA,NA,"Europe","Eastern Europe",0.272,-0.686,-0.559,-1.934,-0.775,2.15,-0.74,-0.59,-1.173,0,0.125,0.125,0.125,0.75,0.875,0,0,0.25,0.5,0,0.5,0.125,0.625,0.098,0.881,0.738,-2.463,1.586,-0.692,-1.24,-1.631,-2.008,0.899,-2.324,-2.178,-1.783,0.679,-1.496,-2.722,-1.871,2.888,0.099
"BLR","BELARUS",2010,-7,0,6034.67885177216,1.3413834329232,100.778805231093,NA,NA,NA,91.05012,8.89193022882009,NA,NA,31.8,16.3214383764955,9483836,53.5062342794333,100,43.4739988900999,0.772806204282758,1.2135788388197,151939636.230469,NA,NA,NA,NA,5.65694332,10.88,81,70.4048780487805,64.6,76.5,NA,0.738933086395264,NA,NA,"Europe","Eastern Europe",0.252,-0.686,-0.811,-1.934,-0.863,2.15,-0.476,-0.59,-1.173,0,0.125,0.125,0.25,0.875,0.875,0,0,0.125,0.375,0,0.5,0,0.625,0.096,0.88,0.738,-2.463,1.591,-0.692,-1.24,-1.631,-2.008,0.899,-2.324,-2.178,-1.783,0.679,-1.496,-2.722,-1.871,2.843,0.102
"BLR","BELARUS",2011,-7,0,6527.6593428786,1.22449510976582,100.927399800314,NA,103.556175368256,103.180840981068,90.70014,8.00188774430829,NA,NA,39.6489,14.5090725642403,9461643,53.5240983728564,100,44.138000618399,1.17084554095057,1.6541017837394,121704910.27832,NA,NA,NA,NA,4.87452745,10.68,73,70.5536585365854,64.7,76.7,NA,0.739237248897552,NA,NA,"Europe","Eastern Europe",0.253,-0.686,-0.912,-1.934,-0.863,2.15,-0.744,-0.59,-1.173,0,0.125,0.125,0.25,0.875,0.875,0,0,0.25,0.375,0,0.5,0,0.625,0.094,0.882,0.738,-2.463,1.591,-0.692,-1.24,-1.631,-2.008,0.899,-2.324,-2.178,-1.783,0.679,-1.496,-2.722,-1.871,2.843,0.106
"BLR","BELARUS",2012,-7,0,6953.21591683101,1.22921872178113,100.103580941107,NA,101.702920242134,101.385735352637,93.98101,8.13094268308472,NA,NA,46.91,14.6629750334495,9446836,53.533591663684,100,43.2927264636013,1.04464650090861,1.72782026745452,112244445.800781,NA,NA,NA,NA,5.24538946,10.71,73,71.9658536585366,66.6,77.6,NA,0.741121172904968,99.9561190605164,99.7458338737488,"Europe","Eastern Europe",0.253,-0.686,-0.912,-1.934,-0.863,2.15,-0.744,-0.59,-1.173,0,0.125,0.125,0.25,0.875,0.875,0,0,0.25,0.375,0,0.5,0,0.625,0.094,0.88,0.738,-2.463,1.736,-0.692,-1.24,-1.631,-2.008,0.899,-2.324,-2.178,-1.783,0.679,-1.496,-2.722,-1.871,2.843,0.103
"BLR","BELARUS",2013,-7,0,7998.0802045456,1.27079665150066,99.4024127097705,NA,100.217284171856,100.308254096223,93.23412,6.80909244753712,NA,NA,54.17,13.3549628478795,9443211,53.5244301518989,100,45.4217867161879,0.832270804096301,1.43580105606,114737915.039063,NA,NA,NA,NA,5.69563103,10.49,67,72.4707317073171,67.3,77.9,NA,0.742062449455261,NA,NA,"Europe","Eastern Europe",0.257,-0.727,-0.724,-1.934,-0.839,2.15,-0.806,-0.404,-1.215,0,0.125,0.125,0.25,0.875,0.875,0,0,0.25,0.375,0,0.5,0,0.625,0.099,0.881,0.671,-2.463,1.736,-0.692,-1.24,-1.418,-2.277,0.899,-2.976,-2.178,-1.783,0.846,-1.496,-2.722,-1.339,2.843,0.094
"BLR","BELARUS",2014,-7,0,8341.31809294883,1.04232763587955,98.8196297844518,NA,100.755898468076,100.950673492015,93.11386,7.30305697730942,NA,NA,59.0163,12.6977245264198,9448515,53.5034332315532,100,45.6522130319622,0.734771849347757,1.32461564136151,124444732.666016,NA,NA,NA,NA,5.38792181,10.31,56,72.9707317073171,67.8,78.4,NA,0.744201183319092,NA,NA,"Europe","Eastern Europe",0.257,-0.727,-0.724,-1.934,-0.839,2.15,-0.806,-0.404,-1.215,0,0.125,0.125,0.25,0.875,0.875,0,0,0.25,0.375,0,0.5,0,0.625,0.099,0.881,0.671,-2.463,1.736,-0.692,-1.24,-1.418,-2.277,0.899,-2.976,-2.178,-1.783,0.846,-1.496,-2.722,-1.339,2.843,0.094
"BLR","BELARUS",2015,-7,0,5967.05595058777,1.13806602416355,98.4724784063299,NA,99.9196316086711,98.3419148501826,93.96598,6.2832075832437,NA,NA,62.2304,14.1730944598815,9461076,53.4728026769277,100,47.7416980416264,0.439126030844868,1.16867046065759,124929893.493652,NA,NA,NA,NA,6.06528044,10.25,54,73.6243902439025,68.6,78.9,NA,0.743006527423859,NA,NA,"Europe","Eastern Europe",0.289,-0.727,-0.335,-1.576,-0.674,2.15,-0.867,-0.359,-1.215,0,0.125,0.125,0.25,0.875,0.875,0,0,0.25,0.375,0,0.5,0,0.625,0.102,0.885,0.635,-2.463,1.741,-0.692,-1.24,-1.418,-2.277,0.899,-2.976,-2.178,-1.783,0.846,-1.496,-2.722,-1.339,2.843,0.105
"BLR","BELARUS",2016,-7,0,5039.77560949445,1.52328091923032,99.4165601023018,NA,98.1964300471035,99.5005125744323,96.08237,6.89528062433517,NA,NA,71.113,13.7882356106963,9469379,53.4395024014474,100,48.5229965560459,0.386692377932086,1.24276957113325,-22019237.5183105,NA,NA,NA,NA,5.91054153,10.06,45,73.8268292682927,68.9,79,NA,0.742480635643005,NA,NA,"Europe","Eastern Europe",0.338,-0.64,0.101,-1.083,-0.528,2.12,-0.867,-0.216,-1.855,0,0.125,0.125,0.25,0.875,0.875,0,0,0.25,0.375,0,0.5,0,0.625,0.108,0.853,0.91,-2.463,1.741,-0.692,-0.8,-1.418,-2.005,0.899,-2.307,-2.6,-1.515,0.846,-0.621,-2.722,-0.81,2.136,0.124
"BLR","BELARUS",2017,-7,0,5785.54491935194,1.37200444073753,98.9911352828846,NA,97.6091081593928,97.5161400615434,95.61727,7.56580253848292,NA,NA,74.4364,13.0190056095517,9458989,53.4185942842664,NA,47.6337185881178,0.509192771843037,1.56417583319201,-281464935.302734,NA,NA,NA,NA,5.75974846,10,38,74.1292682926829,69.3,79.2,NA,0.739627778530121,NA,NA,"Europe","Eastern Europe",0.312,-0.716,-0.092,-0.738,-0.528,2.12,-0.867,-0.216,-2.059,0,0.125,0.125,0.25,0.875,0.875,0,0,0.25,0.375,0,0.5,0,0.625,0.109,0.862,0.91,-2.463,1.741,-0.692,-0.915,-1.418,-1.68,0.899,-2.307,-2.6,-2.262,0.846,-0.621,-2.722,-0.81,2.136,0.124
"BLR","BELARUS",2018,-7,0,6360.037502312,1.53799428873681,98.2260831226448,NA,97.5904490196435,98.2308226578176,94.92861,6.59010772590188,NA,NA,79.1299,14.6725689729455,9438785,53.3986966920256,NA,47.8104508104582,0.81482381135107,1.98128406238056,133033142.089844,NA,NA,NA,NA,5.52699471,9.93,31,74.1756097560976,69.2,79.4,NA,0.739043176174164,NA,NA,"Europe","Eastern Europe",0.318,-0.716,0.041,-0.738,-0.528,2.12,-0.867,-0.216,-1.85,0,0.125,0.125,0.25,0.875,0.875,0,0,0.25,0.375,0,0.5,0,0.625,0.112,0.862,0.91,-2.463,1.741,-0.692,-0.915,-1.418,-1.68,0.899,-2.307,-2.6,-2.262,0.846,-0.621,-2.722,-0.81,2.136,0.124
"BLR","BELARUS",2019,NA,0,6837.77339645635,1.39642297566801,97.0494273050719,NA,102.246772591857,102.195894959251,NA,6.79466882799274,0.004,NA,82.7892,13.3015061369933,9419758,53.3808351933459,NA,48.426692673832,0.652174604477283,1.66960534709783,241887435.913086,99.870002746582,99.870002746582,99.879997253418,NA,5.86133814,9.93,29,74.2268292682927,69.3,79.4,NA,0.741377592086792,NA,NA,"Europe","Eastern Europe",0.332,-0.624,0.011,-0.738,-0.528,2.12,-0.867,-0.216,-1.85,0,0.143,0.143,0.286,1,0.857,0,0,0.286,0.143,0,0.429,0,0.714,0.111,0.861,0.91,-2.463,1.693,-0.692,-0.915,-1.418,-1.68,0.899,-1.947,-2.6,-2.262,0.846,-0.621,-2.722,-0.938,2.136,0.125
"BLR","BELARUS",2020,NA,0,6542.85579976768,1.40325859867166,95.5250148309274,NA,97.5655598317372,97.5711351186853,NA,7.07723976895662,NA,NA,85.0879,12.0229232611634,9379952,53.3865457861795,NA,49.0118941389573,0.36508491305747,1.52063831654103,361020385.742188,NA,NA,NA,NA,6.40607214,10.09,26,72.1385609756098,67.101,77.428,NA,0.740960597991943,NA,NA,"Europe","Eastern Europe",0.265,-0.856,-1.319,-1.9,0.636,2.12,0.391,-0.94,-1.85,0,0.143,0.143,0.286,0.857,0.857,0,0,0.143,0,0,0.286,0,0.714,0.046,0.912,0.91,-2.463,1.693,-0.654,-1.151,-2.596,-1.659,0.899,-2.287,-3.508,-2.631,0.455,-1.375,-2.722,-1.632,2.136,0.131
"BGR","BULGARIA",1960,-7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7867374,50.0677101628579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.21367740631104,NA,69.2475609756098,67.55,71.03,NA,NA,NA,NA,"Europe","Eastern Europe",0.038,-2.543,-1.579,-2.068,-2.95,1.653,-2.868,-0.924,-3.078,0,0.125,0.75,0.25,0.75,0.375,0,0,0.125,0.5,0.125,0.5,0.125,0.625,0.057,0.658,2.876,-2.434,0.043,0.049,0.409,-0.575,-1.605,1.701,-0.556,-0.686,-0.493,2.368,-0.417,-1.413,-1.348,0.758,0.269
"BGR","BULGARIA",1961,-7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7943118,50.0584885932756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.1956097560976,68.42,72.06,NA,NA,NA,NA,"Europe","Eastern Europe",0.038,-2.543,-1.579,-2.068,-2.95,1.653,-2.868,-0.924,-3.078,0,0.125,0.75,0.25,0.75,0.375,0,0,0.125,0.5,0.125,0.5,0.125,0.625,0.057,0.658,2.876,-2.434,0.043,0.049,0.409,-0.575,-1.605,1.701,-0.556,-0.686,-0.493,2.368,-0.417,-1.413,-1.348,0.758,0.269
"BGR","BULGARIA",1962,-7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8012946,50.0513652979868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.4919512195122,67.77,71.3,NA,NA,NA,NA,"Europe","Eastern Europe",0.038,-2.543,-1.579,-2.068,-2.95,1.653,-2.868,-0.924,-3.078,0,0.125,0.75,0.25,0.75,0.375,0,0,0.125,0.5,0.125,0.5,0.125,0.625,0.058,0.631,2.876,-2.434,2.32,0.049,0.409,-0.575,-1.605,1.701,-0.556,-0.686,-0.493,2.368,-0.417,-1.413,-1.348,0.758,0.135
"BGR","BULGARIA",1963,-7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8078145,50.0443041706116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.3092682926829,68.68,72.02,NA,NA,NA,NA,"Europe","Eastern Europe",0.038,-2.543,-1.579,-2.068,-2.95,1.653,-2.868,-0.924,-3.078,0,0.125,0.75,0.25,0.75,0.375,0,0,0.125,0.5,0.125,0.5,0.125,0.625,0.058,0.626,2.876,-2.434,2.32,0.049,0.409,-0.575,-1.605,1.701,-0.556,-0.686,-0.493,2.368,-0.417,-1.413,-1.348,0.758,0.111
"BGR","BULGARIA",1964,-7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8144340,50.0367809472236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.1212195121951,69.37,72.96,NA,NA,NA,NA,"Europe","Eastern Europe",0.038,-2.543,-1.579,-2.068,-2.95,1.653,-2.868,-0.924,-3.078,0,0.125,0.75,0.25,0.75,0.375,0,0,0.125,0.5,0.125,0.5,0.125,0.625,0.058,0.626,2.876,-2.434,2.32,0.049,0.409,-0.575,-1.605,1.701,-0.556,-0.686,-0.493,2.368,-0.417,-1.413,-1.348,0.758,0.111
"BGR","BULGARIA",1965,-7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8204168,50.0109784713457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.2939024390244,69.45,73.23,NA,NA,NA,NA,"Europe","Eastern Europe",0.038,-2.543,-1.579,-2.068,-2.95,1.653,-2.868,-0.924,-3.078,0,0.125,0.75,0.25,0.75,0.375,0,0,0.125,0.5,0.125,0.5,0.125,0.625,0.058,0.626,2.876,-2.434,2.32,0.049,0.409,-0.575,-1.605,1.701,-0.556,-0.686,-0.493,2.368,-0.417,-1.413,-1.348,0.758,0.111
