"countrycode","country","year","polity5","democracy","gdppc","gdppc_growth","enrol_gross","primcomp","primcom_male","primcom_fem","enrol_net","agri","slums","telephone","internet","tax","pop","pop_fem","electricity","service","oil","natural","oda","literacy","lit_male","lit_fem","infant","health_ex","hospital","tuberculosis","life","life_male","life_female","unemploy","urban","attend","prenatal","military","un_continent_name","un_region_name","v2x_regime","v2x_libdem","v2xcs_ccsi","v2cseeorgs","v2csreprss","v2cscnsult","v2csprtcpt","v2csgender","v2csantimv","v2csrlgrep","v2csrlgcon","v2regsupgroups_0","v2regsupgroups_1","v2regsupgroups_2","v2regsupgroups_3","v2regsupgroups_4","v2regsupgroups_5","v2regsupgroups_6","v2regsupgroups_7","v2regsupgroups_8","v2regsupgroups_9","v2regsupgroups_10","v2regsupgroups_11","v2regsupgroups_12","v2regsupgroups_13","v2x_neopat","v2dlencmps","v2elembaut","v2elvotbuy","v2exbribe","v2exembez","v2exrescon","v2jucomp","v2jucorrdc","v2juhccomp","v2juhcind","v2juncind","v2lgcrrpt","v2lgfunds","v2lginvstp","v2lgotovst","v2psprlnks","v2xnp_client"
"AFG","AFGHANISTAN",1960,-10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9035043,48.0882935476898,NA,NA,NA,NA,136674850.463867,NA,NA,NA,NA,NA,0.170626997947693,NA,32.799,32.136,33.549,NA,NA,NA,NA,NA,"Asia","Southern Asia",0,0.066,0.268,-1.117,0.213,-0.577,-0.946,-1.209,-1.21,0.72,0.683,0.75,0.25,0,0,0.25,0.5,0.25,0,0.75,0,0,0,0,0,0.748,0.288,-2.349,-0.999,-0.244,-0.048,-0.434,0.144,-0.374,-1.071,-0.645,-1.106,0.526,-0.041,-0.792,-1.472,0.09,0.592
"AFG","AFGHANISTAN",1961,-10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9214083,48.1697310519126,NA,NA,NA,NA,268410064.697266,NA,NA,NA,NA,NA,NA,NA,33.291,32.626,34.043,NA,NA,NA,NA,NA,"Asia","Southern Asia",0,0.066,0.287,-1.117,0.472,-0.577,-0.946,-1.209,-0.686,0.72,0.683,0.75,0.25,0,0,0.25,0.5,0.25,0,0.75,0,0,0,0,0,0.745,0.288,-2.349,-1.009,-0.244,-0.048,-0.434,0.144,-0.374,-1.071,-0.645,-1.106,0.526,-0.041,-0.792,-1.472,0.09,0.601
"AFG","AFGHANISTAN",1962,-10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9404406,48.2464814896337,NA,NA,NA,NA,129123580.932617,NA,NA,NA,NA,NA,NA,NA,33.757,33.098,34.502,NA,NA,NA,NA,NA,"Asia","Southern Asia",0,0.066,0.287,-1.117,0.472,-0.577,-0.946,-1.209,-0.686,0.72,0.683,0.75,0.25,0,0,0.25,0.5,0.25,0,0.75,0,0,0,0,0,0.744,0.288,-2.349,-1.009,-0.244,-0.048,-0.434,0.144,-0.374,-1.071,-0.645,-1.106,0.526,-0.041,-0.792,-1.472,0.09,0.604
"AFG","AFGHANISTAN",1963,-10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9604487,48.3189159400184,NA,NA,NA,NA,276782653.808594,NA,NA,NA,NA,NA,NA,NA,34.201,33.543,34.945,NA,NA,NA,NA,NA,"Asia","Southern Asia",0,0.071,0.287,-1.117,0.472,-0.577,-0.946,-1.209,-0.686,0.72,0.683,0.75,0.25,0,0,0.25,0.5,0.25,0,0.75,0,0,0,0,0,0.732,0.719,-2.349,-1.009,-0.244,-0.048,-0.434,0.144,-0.374,-1.071,-0.645,-1.106,0.526,-0.041,-0.257,-1.472,0.09,0.584
"AFG","AFGHANISTAN",1964,-7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9814318,48.3875089435659,NA,NA,NA,NA,339513946.533203,NA,NA,NA,NA,NA,NA,NA,34.673,34.004,35.428,NA,NA,NA,NA,NA,"Asia","Southern Asia",0,0.092,0.387,-0.653,1.078,0.123,-0.946,-1.209,-0.061,0.72,0.683,0.75,0.25,0,0,0.25,0.5,0.25,0,0.75,0,0,0,0,0,0.664,0.719,-1.433,-1.009,-0.244,-0.048,0.347,0.349,-0.374,-0.985,-0.645,-0.659,0.526,-0.041,-0.257,-0.768,0.09,0.584
"AFG","AFGHANISTAN",1965,-7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10036008,48.4527114765154,NA,NA,NA,NA,378861785.888672,NA,NA,NA,NA,NA,NA,NA,35.124,34.438,35.9,NA,NA,NA,NA,NA,"Asia","Southern Asia",0,0.095,0.429,-0.386,1.078,0.123,-0.946,-1.006,-0.009,0.243,0.585,0.75,0.25,0,0,0.25,0.5,0.25,0,0.75,0,0,0,0,0,0.66,0.719,-1.433,-0.344,-0.244,-0.048,0.347,0.349,-0.374,-0.985,-0.645,-0.659,0.526,-0.041,-0.257,-0.768,0.09,0.56
"AFG","AFGHANISTAN",1966,-7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10266395,48.5149608489678,NA,NA,NA,NA,342813140.869141,NA,NA,NA,NA,NA,NA,NA,35.583,34.877,36.38,NA,NA,NA,NA,NA,"Asia","Southern Asia",0,0.097,0.429,-0.386,1.078,0.123,-0.946,-1.006,-0.009,0.243,0.585,0.75,0.25,0,0,0.25,0.5,0.25,0,0.75,0,0,0,0,0,0.65,0.719,-1.433,-0.344,-0.244,-0.048,0.347,0.349,-0.374,-0.985,-0.645,-0.659,0.526,-0.041,-0.257,-0.768,0.09,0.505
"AFG","AFGHANISTAN",1967,-7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10505959,48.5741902691425,NA,NA,NA,NA,276872924.804688,NA,NA,NA,NA,NA,NA,NA,36.042,35.324,36.851,NA,NA,NA,NA,NA,"Asia","Southern Asia",0,0.097,0.429,-0.386,1.078,0.123,-0.946,-1.006,-0.009,0.243,0.585,0.75,0.25,0,0,0.25,0.5,0.25,0,0.75,0,0,0,0,0,0.65,0.719,-1.433,-0.344,-0.244,-0.048,0.347,0.349,-0.374,-0.985,-0.645,-0.659,0.526,-0.041,-0.257,-0.768,0.09,0.505
"AFG","AFGHANISTAN",1968,-7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10756922,48.6291476901243,NA,NA,NA,NA,190177947.998047,NA,NA,NA,NA,NA,NA,NA,36.51,35.825,37.281,NA,NA,NA,NA,NA,"Asia","Southern Asia",0,0.097,0.383,-0.386,1.078,0.123,-1.83,-1.006,-0.009,0.243,0.585,0.75,0.25,0,0,0.25,0.5,0.25,0,0.75,0,0,0,0,0,0.65,0.719,-1.433,-0.344,-0.244,-0.048,0.347,0.349,-0.374,-0.985,-0.645,-0.659,0.526,-0.041,-0.257,-0.768,0.09,0.505
"AFG","AFGHANISTAN",1969,-7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11017409,48.6799119466292,NA,NA,NA,NA,172307907.104492,NA,NA,NA,NA,NA,NA,NA,36.979,36.287,37.758,NA,NA,NA,NA,NA,"Asia","Southern Asia",0,0.097,0.383,-0.386,1.078,0.123,-1.83,-1.006,-0.009,0.243,0.585,0.75,0.25,0,0,0.25,0.5,0.25,0,0.75,0,0,0,0,0,0.651,0.719,-1.433,-0.345,-0.244,-0.048,0.347,0.349,-0.374,-0.985,-0.645,-0.659,0.526,-0.041,-0.257,-0.768,0.09,0.511
"AFG","AFGHANISTAN",1970,-7,0,NA,NA,31.6514205932617,NA,NA,NA,NA,NA,NA,NA,NA,NA,11290128,48.7277423894346,NA,NA,0.0265662947026768,0.87755385017819,185960617.06543,NA,NA,NA,NA,NA,0.199000000953674,NA,37.46,36.748,38.261,NA,NA,NA,NA,1.62960609911055,"Asia","Southern Asia",0,0.096,0.383,-0.386,1.078,0.123,-1.83,-1.006,-0.009,0.243,0.585,0.749,0.25,0,0,0.25,0.5,0.25,0,0.749,0,0,0,0,0.001,0.653,0.719,-1.433,-0.345,-0.244,-0.048,0.347,0.349,-0.374,-0.985,-0.645,-0.659,0.526,-0.041,-0.257,-0.768,0.09,0.521
"AFG","AFGHANISTAN",1971,-7,0,NA,NA,32.5397186279297,NA,NA,NA,NA,NA,NA,NA,NA,NA,11567667,48.7729807574855,NA,NA,0.0453108139131106,1.03558414364505,276397247.314453,NA,NA,NA,NA,NA,NA,NA,37.932,37.202,38.752,NA,NA,NA,NA,NA,"Asia","Southern Asia",0,0.096,0.383,-0.386,1.078,0.123,-1.83,-1.006,-0.009,0.243,0.585,0.5,0.25,0,0,0.25,0.5,0.25,0,0.5,0,0,0,0,0.25,0.653,0.719,-1.433,-0.345,-0.244,-0.048,0.347,0.349,-0.374,-0.985,-0.645,-0.659,0.526,-0.041,-0.257,-0.768,0.09,0.521
"AFG","AFGHANISTAN",1972,-7,0,NA,NA,32.9628715515137,NA,NA,NA,NA,NA,NA,NA,NA,NA,11853696,48.8154918094744,NA,NA,0.0557663770385733,1.19519644814167,315569854.736328,NA,NA,NA,NA,NA,NA,NA,38.423,37.681,39.255,NA,NA,NA,NA,NA,"Asia","Southern Asia",0,0.095,0.383,-0.386,1.078,0.123,-1.83,-1.006,-0.009,0.243,0.585,0.5,0.25,0,0,0.25,0.5,0.25,0,0.5,0,0,0,0,0.25,0.653,0.719,-1.433,-0.345,-0.244,-0.048,0.347,0.349,-0.374,-0.985,-0.645,-0.659,0.526,-0.041,-0.257,-0.768,0.09,0.521
"AFG","AFGHANISTAN",1973,-7,0,NA,NA,33.4245185852051,NA,NA,NA,NA,NA,NA,NA,NA,NA,12157999,48.8546840643761,NA,NA,0.07633415678642,1.67416815724967,288308715.820313,NA,NA,NA,NA,NA,NA,NA,38.951,38.213,39.778,NA,NA,NA,NA,1.86891025641026,"Asia","Southern Asia",0,0.081,0.383,-0.386,1.078,0.903,-1.83,-1.375,0.186,0.243,0.585,0.5,0.25,0,0,0.25,0.5,0.25,0,0.5,0,0,0,0,0.25,0.665,0.719,-1.433,-0.345,-0.045,-0.048,0.789,-0.026,-0.374,-1.113,-0.645,-0.659,NA,NA,-0.257,-0.768,-0.108,0.526
"AFG","AFGHANISTAN",1974,-7,0,NA,NA,33.9628105163574,NA,29.3080501556396,4.4545202255249,26.82221,NA,NA,NA,NA,NA,12469127,48.8905557614864,NA,NA,0.427935476827928,2.12531920804593,225383834.838867,NA,NA,NA,NA,NA,NA,NA,39.469,38.734,40.291,NA,NA,NA,NA,1.61082474226804,"Asia","Southern Asia",0,0.051,0.319,-0.548,0.375,0.903,-1.83,-1.375,0.186,-1.051,0.103,0.25,0.25,0.5,0,0.5,0.5,0.25,0,0.5,0,0,0,0,0.25,0.722,0.719,-2.522,NA,-0.045,-0.198,-0.385,-0.026,-0.374,-1.058,-0.645,-0.659,NA,NA,NA,NA,-0.108,0.526
"AFG","AFGHANISTAN",1975,-7,0,NA,NA,34.8824882507324,NA,NA,NA,NA,NA,NA,NA,NA,NA,12773954,48.9234265287005,NA,NA,0.520410843483266,2.66673063889727,274014678.955078,NA,NA,NA,NA,NA,NA,NA,39.994,39.261,40.813,NA,NA,NA,NA,1.72206572769953,"Asia","Southern Asia",0,0.051,0.319,-0.548,0.375,0.903,-1.83,-1.375,0.424,-1.051,0.103,0.25,0.25,0.5,0,0.5,0.5,0.25,0,0.5,0,0,0,0,0.25,0.722,0.719,-2.522,NA,-0.045,-0.198,-0.385,-0.026,-0.374,-1.058,-0.645,-0.659,NA,NA,NA,NA,-0.108,0.526
"AFG","AFGHANISTAN",1976,-7,0,NA,NA,35.7282295227051,NA,NA,NA,NA,NA,NA,NA,NA,NA,13059851,48.9535140944564,NA,NA,0.646363012764153,2.82487629325903,279548004.150391,NA,NA,NA,NA,NA,NA,NA,40.518,39.787,41.333,NA,NA,NA,NA,2.04608695652174,"Asia","Southern Asia",0,0.051,0.319,-0.548,0.375,0.903,-1.83,-1.375,0.424,-1.051,0.103,0.25,0.25,0.5,0,0.5,0.5,0.25,0,0.5,0,0,0,0,0.25,0.722,0.719,-2.522,NA,-0.045,-0.198,-0.385,-0.026,-0.374,-1.058,-0.645,-0.659,NA,NA,NA,NA,-0.108,0.526
"AFG","AFGHANISTAN",1977,-7,0,NA,NA,36.4627990722656,NA,30.1365394592285,5.5295000076294,NA,NA,NA,NA,NA,NA,13340756,48.9806949471229,NA,NA,0.687944963914268,2.68324458039298,297755706.787109,NA,NA,NA,NA,NA,NA,NA,41.082,40.363,41.88,NA,NA,NA,NA,2.0114747930775,"Asia","Southern Asia",0,0.051,0.303,-0.548,0.136,0.903,-1.83,-1.375,0.479,-1.403,-0.146,0.25,0.25,0.5,0,0.5,0.5,0.25,0,0.5,0,0,0,0,0.25,0.722,0.719,-2.522,NA,-0.045,-0.198,-0.385,-0.026,-0.374,-1.058,-0.645,-0.659,NA,NA,NA,NA,-0.108,0.526
"AFG","AFGHANISTAN",1978,0,0,NA,NA,37.6821899414062,NA,32.5482482910156,6.32533979415894,NA,NA,NA,NA,NA,NA,13611441,49.0161034382767,NA,NA,0.644109079334453,2.24487152496304,235573852.539063,NA,NA,NA,NA,NA,NA,NA,40.086,38.855,41.479,NA,NA,NA,NA,NA,"Asia","Southern Asia",0,0.05,0.174,-0.961,-1.101,0.557,-1.83,-1.375,1.944,-1.931,-0.689,0.25,0.25,0.5,0,0.5,0.5,0.25,0,0.5,0,0,0,0,0.25,0.809,0.287,-2.522,NA,-0.149,-0.941,-2.125,-0.137,-0.374,-1.254,-0.908,-0.659,0.149,0.068,-1.082,-0.929,-0.28,0.585
"AFG","AFGHANISTAN",1979,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13655567,49.0730849916375,NA,NA,1.29349953039045,2.44138287465658,271708831.787109,18.1599998474121,30.3099994659424,4.98999977111816,NA,NA,NA,NA,38.844,37.09,40.881,NA,NA,NA,NA,NA,"Asia","Southern Asia",0,0.046,0.056,-2.511,-1.101,-0.131,-2.24,-2.244,2.165,-3.272,-0.689,0.245,0.245,0.5,0,0.5,0.5,0.245,0,0.495,0.005,0.005,0.005,0.005,0.255,0.813,-0.584,-2.522,NA,-0.395,-0.302,-2.125,-0.137,-0.567,-1.254,-0.74,-0.961,0.149,0.068,-1.082,-0.929,-0.28,0.664
"AFG","AFGHANISTAN",1980,NA,0,NA,NA,43.8101081848145,NA,43.1178588867188,8.98491954803467,NA,NA,NA,NA,NA,NA,13169311,49.1425557494997,NA,NA,1.35005887806414,2.56041191798785,73027450.5615234,NA,NA,NA,NA,NA,NA,NA,39.258,37.428,41.379,NA,NA,NA,NA,NA,"Asia","Southern Asia",0,0.042,0.056,-2.511,-1.101,-0.131,-2.24,-1.215,1.669,-1.769,-0.689,0,0,0.5,0,0.5,0.5,0,0,0,0.25,0.25,0.25,0.25,0.75,0.83,-0.584,-2.522,NA,-0.395,-0.302,-2.125,-0.562,-0.567,-1.44,-0.74,-1.188,0.149,0.068,-1.082,-0.929,-0.28,0.664
"AFG","AFGHANISTAN",1981,NA,0,NA,NA,49.459789276123,NA,53.909839630127,13.2112503051758,NA,NA,NA,NA,NA,NA,11937581,49.215615793518,NA,NA,1.35474939888996,1.99698226813113,57485176.0864258,NA,NA,NA,NA,NA,0.275599986314774,NA,39.406,37.433,41.695,NA,NA,NA,NA,NA,"Asia","Southern Asia",0,0.044,0.056,-2.511,-1.101,-0.131,-2.24,-1.215,1.669,-1.769,-0.689,0,0,0.5,0,0.5,0.5,0,0,0,0.25,0.25,0.25,0.25,0.75,0.83,-0.584,-2.522,NA,-0.395,-0.302,-2.125,-0.562,-0.567,-1.44,-0.74,-1.188,0.149,0.068,-1.082,-0.929,-0.28,0.664
"AFG","AFGHANISTAN",1982,NA,0,NA,NA,20.1360893249512,NA,NA,NA,NA,NA,NA,NA,NA,NA,10991378,49.3187888435109,NA,NA,NA,NA,26716751.0986328,NA,NA,NA,NA,NA,NA,NA,36.058,33.251,39.518,NA,NA,NA,NA,NA,"Asia","Southern Asia",0,0.045,0.056,-2.511,-1.101,-0.131,-2.24,-1.215,1.669,-1.769,-0.689,0,0,0.5,0,0.5,0.5,0,0,0,0.25,0.25,0.25,0.25,0.75,0.827,-0.584,-2.522,NA,-0.395,-0.302,-2.125,-0.365,-0.567,-1.44,-0.74,-1.188,0.149,0.068,-1.082,-0.929,-0.28,0.664
"AFG","AFGHANISTAN",1983,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10917982,49.439612558438,NA,NA,NA,NA,39137645.7214355,NA,NA,NA,NA,NA,NA,NA,36.517,33.599,40.093,NA,NA,NA,NA,NA,"Asia","Southern Asia",0,0.045,0.056,-2.511,-1.101,-0.131,-2.24,-1.215,1.669,-1.769,-0.689,0,0,0.5,0,0.5,0.5,0,0,0,0.25,0.25,0.25,0.25,0.75,0.827,-0.584,-2.522,NA,-0.395,-0.302,-2.125,-0.365,-0.567,-1.44,-0.74,-1.188,0.149,0.068,-1.082,-0.929,-0.28,0.664
"AFG","AFGHANISTAN",1984,NA,0,NA,NA,24.6484394073486,NA,27.5794296264648,11.7486696243286,NA,NA,NA,NA,NA,NA,11190221,49.6010266820444,NA,NA,NA,NA,18835416.7938232,NA,NA,NA,NA,NA,NA,NA,31.473,27.823,36.422,NA,NA,NA,NA,NA,"Asia","Southern Asia",0,0.045,0.056,-2.511,-1.101,-0.131,-2.24,-1.215,1.669,-1.769,-0.689,0,0,0.5,0,0.5,0.5,0,0,0,0.25,0.25,0.25,0.25,0.75,0.827,-0.584,-2.522,NA,-0.395,-0.302,-2.125,-0.365,-0.567,-1.44,-0.74,-1.188,0.149,0.068,-1.082,-0.929,-0.28,0.664
"AFG","AFGHANISTAN",1985,NA,0,NA,NA,25.136360168457,NA,27.1739006042481,11.1336297988892,NA,NA,NA,NA,NA,NA,11426852,49.7983084054996,NA,NA,NA,NA,45849910.736084,NA,NA,NA,NA,NA,NA,NA,32.132,28.393,37.101,NA,NA,NA,NA,NA,"Asia","Southern Asia",0,0.045,0.056,-2.511,-1.101,-0.131,-2.24,-1.215,1.669,-1.769,-0.689,0,0,0.5,0,0.5,0.5,0,0,0,0.25,0.25,0.25,0.25,0.75,0.827,-0.584,-2.522,NA,-0.395,-0.302,-2.125,-0.365,-0.567,-1.44,-0.74,-1.188,0.149,0.068,-1.082,-0.929,-0.28,0.664
"AFG","AFGHANISTAN",1986,NA,0,NA,NA,26.6832408905029,NA,NA,NA,NA,NA,NA,NA,NA,NA,11420074,49.9378681729968,NA,NA,NA,NA,4740680.21774292,NA,NA,NA,NA,NA,NA,NA,38.4,35.27,42.072,NA,NA,NA,NA,NA,"Asia","Southern Asia",0,0.045,0.056,-2.511,-1.101,-0.131,-2.24,-1.215,1.669,-1.769,-0.689,0,0,0.5,0,0.5,0.5,0,0,0,0.25,0.25,0.25,0.25,0.75,0.827,-0.584,-2.522,NA,-0.395,-0.302,-2.125,-0.365,-0.567,-1.44,-0.74,-1.188,0.149,0.068,-1.082,-0.929,-0.28,0.664
"AFG","AFGHANISTAN",1987,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11387818,50.0202189725706,NA,NA,NA,NA,99161788.9404297,NA,NA,NA,NA,NA,0.3091000020504,NA,38.831,35.601,42.603,NA,NA,NA,NA,NA,"Asia","Southern Asia",0,0.045,0.056,-2.511,-1.101,-0.131,-2.24,-1.215,1.669,-1.215,-0.689,0,0,0.5,0,0.5,0.5,0,0,0,0.25,0.25,0.25,0.25,0.75,0.824,-0.584,-2.066,NA,-0.395,-0.302,-2.125,-0.365,-0.567,-1.44,-0.74,-1.188,0.149,0.068,-1.082,-0.929,-0.28,0.664
"AFG","AFGHANISTAN",1988,NA,0,NA,NA,34.0781402587891,NA,NA,NA,NA,NA,NA,NA,NA,NA,11523298,50.0716287993246,NA,NA,NA,NA,143264831.542969,NA,NA,NA,NA,NA,NA,NA,43.238,40.742,45.962,NA,NA,NA,NA,NA,"Asia","Southern Asia",0,0.047,0.056,-2.511,-1.101,-0.131,-2.24,-1.215,1.669,-1.215,-0.689,0,0,0.5,0,0.5,0.5,0,0,0,0.25,0.25,0.25,0.25,0.75,0.819,-0.584,-2.066,-0.897,-0.395,-0.302,-2.125,-0.365,-0.567,-1.44,-0.634,-1.188,0.149,0.068,-1.082,-0.929,-0.28,0.686
"AFG","AFGHANISTAN",1989,-8,0,NA,NA,31.8333892822266,NA,NA,NA,NA,NA,NA,NA,NA,NA,11874088,50.0877204211389,NA,NA,NA,NA,279902404.785156,NA,NA,NA,NA,NA,NA,NA,44.496,42.132,47.042,NA,NA,NA,NA,NA,"Asia","Southern Asia",0,0.047,0.064,-2.511,-0.875,-0.131,-2.24,-1.215,1.669,-1.215,-0.689,0,0,0.5,0,0.5,0.5,0,0,0,0.25,0.25,0.25,0.25,0.75,0.819,-0.584,-2.066,-0.897,-0.395,-0.302,-2.125,-0.365,-0.567,-1.44,-0.634,-1.188,0.149,0.068,-1.082,-0.929,-0.28,0.693
"AFG","AFGHANISTAN",1990,-8,0,NA,NA,30.983039855957,NA,NA,NA,NA,NA,NA,NA,0,NA,12045660,50.0968232541845,0.00999999977648258,NA,NA,NA,219764266.967773,NA,NA,NA,NA,NA,0.2497999966,NA,45.118,42.712,47.703,NA,NA,NA,NA,NA,"Asia","Southern Asia",0,0.045,0.064,-2.511,-0.875,-0.131,-2.24,-1.215,1.669,-1.215,-0.689,0,0,0.25,0,0.5,0.5,0.25,0,0.25,0.25,0.25,0.25,0.25,0.5,0.814,-0.584,-1.369,-0.897,-0.395,-0.302,-2.125,-0.365,-0.52,-1.44,-0.634,-1.188,0.149,0.068,-1.082,-0.929,-0.896,0.747
"AFG","AFGHANISTAN",1991,-8,0,NA,NA,31.6050205230713,NA,NA,NA,NA,NA,NA,NA,NA,NA,12238879,50.1053160179131,0.00999999977648258,NA,NA,NA,816740478.515625,NA,NA,NA,NA,NA,NA,NA,45.521,42.959,48.282,NA,NA,NA,NA,NA,"Asia","Southern Asia",0,0.041,0.064,-2.511,-0.875,-0.131,-2.24,-1.215,1.669,-0.7,-0.689,0,0,0.25,0,0.5,0.5,0.25,0,0.25,0.25,0.25,0.25,0.25,0.5,0.824,-0.584,-1.369,-0.897,-0.395,-0.302,-2.125,-0.365,-0.52,-1.579,-0.913,-1.188,0.149,0.068,-1.082,-0.929,-0.896,0.747
"AFG","AFGHANISTAN",1992,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13278974,50.1150503130024,0.00999999977648258,NA,NA,NA,335388793.945313,NA,NA,NA,NA,NA,NA,NA,46.569,43.765,49.607,NA,NA,NA,NA,NA,"Asia","Southern Asia",0,0.033,0.155,-1.441,-0.487,-0.131,-1.756,-1.215,1.55,-0.471,-0.104,0,0,0.25,0,0.5,0.5,0.25,0,0.25,0.25,0.25,0.25,0.25,0.5,0.87,-1.119,-1.369,-0.897,-1.122,-1.295,-2.862,0.272,-0.652,-1.611,-0.913,-1.188,NA,0.068,-1.082,-0.929,-1.391,0.811
"AFG","AFGHANISTAN",1993,0,0,NA,NA,33.955249786377,NA,46.8624687194824,15.8309202194214,26.766,NA,NA,NA,NA,NA,14943172,50.0994634874042,0.00999999977648258,NA,NA,NA,368071960.449219,NA,NA,NA,NA,NA,NA,NA,51.021,49.755,52.296,NA,NA,NA,NA,NA,"Asia","Southern Asia",0,0.023,0.173,-1.441,-0.227,-0.131,-1.756,-1.215,0.961,0.667,1.463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.917,-1.119,-1.369,NA,-2,-2.42,-2.862,0.001,-1.459,-1.301,-0.913,-1.188,NA,NA,NA,NA,-1.391,0.811
"AFG","AFGHANISTAN",1994,0,0,NA,NA,44.7888412475586,NA,NA,NA,NA,NA,NA,NA,NA,NA,16250794,50.0707226982263,0.00999999977648258,NA,NA,NA,365740631.103516,NA,NA,NA,NA,NA,NA,NA,50.969,48.883,53.135,NA,NA,NA,NA,NA,"Asia","Southern Asia",0,0.023,0.173,-1.441,-0.227,-0.131,-1.756,-1.215,0.961,0.667,1.463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.917,-1.119,-1.369,NA,-2,-2.42,-2.862,0.001,-1.459,-1.301,-0.913,-1.188,NA,NA,NA,NA,-1.391,0.811
"AFG","AFGHANISTAN",1995,0,0,NA,NA,47.6614418029785,NA,NA,NA,NA,NA,NA,NA,NA,NA,17065836,50.0424971880954,0.00999999977648258,NA,NA,NA,293867706.298828,NA,NA,NA,NA,NA,NA,NA,52.103,50.536,53.694,NA,NA,NA,NA,NA,"Asia","Southern Asia",0,0.022,0.152,-1.441,-0.227,-0.131,-2.376,-1.215,1.547,0.667,1.463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.923,-1.119,-1.369,NA,-2,-2.42,-2.862,0.001,-1.543,-1.301,-1.271,-1.188,NA,NA,NA,NA,-1.391,0.811
"AFG","AFGHANISTAN",1996,-7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17763266,50.0059673710904,0.00999999977648258,NA,NA,NA,238301818.847656,NA,NA,NA,NA,NA,NA,NA,52.83,51.26,54.426,NA,NA,NA,NA,NA,"Asia","Southern Asia",0,0.019,0.037,-2.498,-2.065,-1.951,-2.376,-2.541,0.971,0.233,1.356,0,0,0,0,0,0.667,0.667,0.667,0,0,0,0,0,0.667,0.922,-1.119,-1.369,NA,-2,-2.42,-2.862,0.001,-1.335,-0.879,-1.271,-1.668,NA,NA,NA,NA,-1.391,0.811
"AFG","AFGHANISTAN",1997,-7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18452091,49.967328905976,0.00999999977648258,NA,NA,NA,362572845.458984,NA,NA,NA,NA,NA,NA,NA,53.212,51.725,54.72,NA,NA,NA,NA,NA,"Asia","Southern Asia",0,0.022,0.037,-2.498,-2.065,-1.951,-2.376,-2.541,0.971,0.233,1.356,0,0,0,0,0,0.5,0.5,0.75,0,0,0,0,0,0.75,0.887,-1.082,-1.369,NA,-0.826,-2.063,-2.862,0.333,-1.153,-0.852,-1.271,-1.222,NA,NA,NA,NA,-1.391,0.832
"AFG","AFGHANISTAN",1998,-7,0,NA,NA,32.9843292236328,NA,NA,NA,NA,NA,NA,NA,NA,NA,19159996,49.931871067816,0.0219771377742291,NA,NA,NA,259684783.935547,NA,NA,NA,NA,NA,NA,NA,52.487,50.636,54.392,NA,NA,NA,NA,NA,"Asia","Southern Asia",0,0.022,0.037,-2.498,-2.065,-1.951,-2.376,-2.541,0.971,0.233,1.356,0,0,0,0,0,0.5,0.5,0.75,0,0,0,0,0,0.75,0.887,-1.082,-1.369,NA,-0.826,-2.063,-2.862,0.333,-1.153,-0.852,-1.271,-1.222,NA,NA,NA,NA,-1.391,0.832
"AFG","AFGHANISTAN",1999,-7,0,NA,NA,26.2905292510986,NA,NA,NA,NA,NA,NA,NA,NA,NA,19887785,49.8947494602717,0.179634585976601,NA,NA,NA,232112472.53418,NA,NA,NA,NA,NA,NA,NA,54.532,53.102,55.966,NA,NA,NA,NA,NA,"Asia","Southern Asia",0,0.022,0.037,-2.498,-2.065,-1.951,-2.376,-2.541,0.971,0.233,1.356,0,0,0,0,0,0.5,0.5,0.75,0,0,0,0,0,0.75,0.887,-1.082,-1.369,NA,-0.826,-2.063,-2.862,0.333,-1.153,-0.852,-1.271,-1.222,NA,NA,NA,NA,-1.391,0.832
