"countrycode","country","year","polity5","democracy","gdppc","gdppc_growth","enrol_gross","primcomp","primcom_male","primcom_fem","enrol_net","agri","slums","telephone","internet","tax","pop","pop_fem","electricity","service","oil","natural","oda","literacy","lit_male","lit_fem","infant","health_ex","hospital","tuberculosis","life","life_male","life_female","unemploy","urban","attend","prenatal","military","un_continent_name","un_region_name","v2x_regime","v2x_libdem","v2xcs_ccsi","v2cseeorgs","v2csreprss","v2cscnsult","v2csprtcpt","v2csgender","v2csantimv","v2csrlgrep","v2csrlgcon","v2regsupgroups_0","v2regsupgroups_1","v2regsupgroups_2","v2regsupgroups_3","v2regsupgroups_4","v2regsupgroups_5","v2regsupgroups_6","v2regsupgroups_7","v2regsupgroups_8","v2regsupgroups_9","v2regsupgroups_10","v2regsupgroups_11","v2regsupgroups_12","v2regsupgroups_13","v2x_neopat","v2dlencmps","v2elembaut","v2elvotbuy","v2exbribe","v2exembez","v2exrescon","v2jucomp","v2jucorrdc","v2juhccomp","v2juhcind","v2juncind","v2lgcrrpt","v2lgfunds","v2lginvstp","v2lgotovst","v2psprlnks","v2xnp_client"
"HRV","CROATIA",2009,9,1,14474.6519774194,-8.89604303922385,97.974609375,NA,97.3167572021484,97.0023574829102,85.8984,3.9858244633642,NA,NA,50.58,20.2770052051942,4305181,51.8686101245091,100,58.7459431242757,0.257276727386522,0.778726740521708,173642257.69043,NA,NA,NA,NA,8.03311729,5.52,26,76.1682926829268,72.9,79.6,NA,NA,NA,NA,1.77217858246391,"Europe","Southern Europe",2,0.653,0.837,1.739,1.73,1.321,0.869,2.124,-2.142,2.218,1.876,0,0.143,0.857,0.571,0.714,0.429,0.571,0.571,0.714,0.286,0.429,0.571,0.429,0,0.244,0.571,2.535,1.254,0.775,-0.161,1.824,1.11,0.845,1.142,0.756,0.559,-0.086,1.353,1.276,0.969,0.836,0.224
"HRV","CROATIA",2010,9,1,13729.7654965022,-5.14614432235905,98.0708236694336,NA,97.6177062988281,97.269889831543,85.81516,3.64448983894033,0.35,NA,56.55,20.2809334043279,4295427,51.8574240115132,100,59.8361533890876,0.283128862746704,0.917408126030443,159514328.00293,NA,NA,NA,NA,7.94908857,5.77,21,76.4756097560976,73.5,79.6,NA,NA,NA,NA,1.66618616230333,"Europe","Southern Europe",2,0.73,0.89,1.739,2.678,1.418,1.177,2.124,-1.698,2.218,1.628,0,0.286,0.857,0.571,0.714,0.429,0.571,0.571,0.714,0.286,0.429,0.571,0.429,0,0.173,0.637,2.535,2.197,1.274,0.563,1.824,1.272,1.049,1.716,1.096,1.027,-0.086,1.353,1.33,1.399,0.934,0.189
"HRV","CROATIA",2011,9,1,14691.558296292,7.00516552911867,98.0935974121094,NA,97.5956573486328,97.6550369262695,87.64469,3.62469406098008,NA,NA,57.79,19.6485230269156,4280622,51.867000371891,100,60.1939570145018,0.422234790549554,1.29394046574726,259999.990463257,NA,NA,NA,NA,7.62508154,5.95,19,76.7756097560976,73.8,79.9,NA,0.520708918571472,NA,NA,1.73660237614066,"Europe","Southern Europe",2,0.744,0.891,1.739,2.678,1.727,1.243,2.124,-1.139,2.218,1.279,0,0.286,0.857,0.571,0.571,0.429,0.571,0.571,0.714,0.286,0.429,0.571,0.429,0,0.154,0.637,2.535,2.207,1.624,1.032,1.824,1.272,1.049,1.716,1.096,1.027,-0.086,1.353,1.212,1.904,1.018,0.184
"HRV","CROATIA",2012,9,1,13507.7805260991,-8.05753716739274,98.7156372070312,NA,98.3804702758789,97.6864318847656,89.14168,3.2839104995377,0.3,NA,61.94,20.129351556673,4260368,51.8714736935277,100,59.8204605980156,0.424759009341811,1.2944420673614,NA,NA,NA,NA,NA,7.63413,5.9,17,77.1682926829268,73.9,80.6,NA,0.49558624625206,NA,NA,1.65593775106979,"Europe","Southern Europe",2,0.744,0.891,1.739,2.678,1.727,1.243,2.124,-0.968,2.218,0.883,0,0.143,0.714,0.429,0.429,0.286,0.429,0.286,0.571,0.429,0.714,0.286,0.286,0,0.154,0.917,2.535,2.207,1.624,1.032,1.824,1.272,1.049,1.716,1.096,1.027,-0.086,1.353,1.212,1.726,1.018,0.162
"HRV","CROATIA",2013,9,1,14134.9474982889,4.64300534775507,98.5737533569336,NA,98.0140762329102,97.4907073974609,88.65935,3.43767621316736,NA,NA,66.7476,20.5989831959733,4233922,51.8602215067988,100,59.3783851341838,0.380362350794203,1.1084798242986,NA,NA,NA,NA,NA,6.37271595,5.88,16,77.5707317073171,74.4,80.9,NA,0.546439588069916,NA,NA,1.60780875391152,"Europe","Southern Europe",2,0.71,0.86,1.553,2.294,1.727,1.243,2.124,-0.968,2.218,1.296,0,0.143,0.714,0.429,0.429,0.286,0.429,0.286,0.571,0.429,0.714,0.286,0.286,0,0.178,0.917,2.535,2.207,1.624,1.032,1.824,0.895,0.51,1.562,1.096,1.027,-0.086,1.353,1.168,1.546,1.018,0.162
"HRV","CROATIA",2014,9,1,14186.7295493276,0.366340596913909,98.908317565918,NA,98.1911392211914,97.2108535766602,88.74208,2.93879083829528,0.3,NA,68.5679,20.3827802988866,4201598,51.8499681714184,100,59.5271011783885,0.332340412986531,0.867348745330344,NA,NA,NA,NA,NA,6.56612396,5.93,15,77.7243902439024,74.7,80.9,NA,0.531236052513123,NA,NA,1.80811715937665,"Europe","Southern Europe",2,0.704,0.86,1.553,2.294,1.727,1.243,2.124,-0.837,2.218,1.296,0,0.143,0.714,0.429,0.429,0.286,0.429,0.286,0.571,0.429,0.714,0.286,0.286,0,0.172,0.917,2.535,1.561,1.624,1.032,1.824,0.895,0.51,1.562,1.096,1.027,-0.086,1.353,1.088,1.546,0.938,0.172
"HRV","CROATIA",2015,9,1,12283.7840620053,-13.4135600506495,99.4907684326172,NA,100.431701660156,101.765228271484,88.94188,2.96383237367924,NA,NA,69.845,21.416296612874,4151725,51.8430691478987,100,59.2983560710179,0.188549002176531,0.698157062296322,NA,NA,NA,NA,NA,6.65548038,5.6,15,77.2756097560976,74.3,80.4,NA,0.535698413848877,NA,NA,1.7487025038306,"Europe","Southern Europe",2,0.703,0.816,1.553,1.479,1.353,1.243,2.124,-0.808,2.218,1.764,0,0.143,0.714,0.429,0.429,0.286,0.429,0.286,0.571,0.429,0.714,0.286,0.286,0,0.176,0.917,2.535,1.983,1.624,1.032,1.824,0.895,0.51,1.562,1.096,1.027,-0.086,1.353,1.191,1.546,0.938,0.193
"HRV","CROATIA",2016,9,1,12820.1653893008,4.36658056335075,98.7909393310547,NA,97.1135330200195,97.9357528686523,87.6378,3.05980781348851,0.25,NA,72.6973,21.9038573475427,4106867,51.839660307177,100,59.2391960690981,0.152408109394096,0.511310613664342,NA,NA,NA,NA,NA,6.69167471,5.54,14,77.9219512195122,74.8,81.2,NA,0.571712255477905,NA,NA,1.58922538500355,"Europe","Southern Europe",2,0.651,0.76,1.264,0.904,0.421,1.243,2.124,-1.046,2.218,2.964,0,0.286,0.857,0.571,0.714,0.429,0.571,0.571,0.714,0.286,0.429,0.571,0.429,0,0.188,0.471,2.535,1.983,1.184,0.904,1.824,0.895,0.51,1.562,1.096,1.027,-0.086,1.353,1.191,1.723,0.512,0.256
"HRV","CROATIA",2017,9,1,13901.7878144679,8.43688355276429,99.2321090698242,NA,98.5491790771484,98.2679672241211,88.0407,2.89020999922314,NA,NA,67.0962,22.0179569319202,4041407,51.8367326926848,NA,59.6726920599708,0.222493492276796,0.658339390527416,NA,NA,NA,NA,NA,6.62803125,5.61,11,77.7268292682927,74.8,80.8,NA,NA,NA,NA,1.63316629446653,"Europe","Southern Europe",2,0.623,0.773,1.264,1.226,0.52,1.243,2.124,-1.15,2.218,2.964,0,0.286,0.857,0.571,0.714,0.429,0.571,0.571,0.714,0.286,0.429,0.571,0.429,0,0.185,0.696,2.535,1.983,1.083,0.68,1.97,0.895,0.51,1.562,1.096,1.027,-0.086,1.353,1.285,1.826,0.65,0.236
"HRV","CROATIA",2018,9,1,15460.3669595491,11.2113576029347,98.8812103271484,NA,100.20223236084,101.385292053223,NA,2.95086769081286,0.25,NA,75.2946,21.7869363974923,3988775,51.8365322788226,NA,59.5121595105045,0.320303857626588,0.773060031000923,NA,NA,NA,NA,NA,6.7136178,5.7,11,77.919512195122,74.7,81.3,NA,NA,NA,NA,1.54234055565076,"Europe","Southern Europe",2,0.615,0.773,1.264,1.226,0.52,1.243,2.124,-0.812,2.218,2.532,0,0.286,0.857,0.571,0.714,0.429,0.571,0.571,0.714,0.286,0.429,0.571,0.429,0,0.191,0.931,2.103,1.983,1.172,0.68,1.97,1.08,0.51,1.562,0.919,1.027,-0.277,1.353,1.144,1.563,0.949,0.194
"HRV","CROATIA",2019,NA,1,15563.5987295029,0.667718756119437,99.0015106201172,NA,99.1465682983398,99.7285766601562,NA,2.85685404932209,NA,NA,79.0798,21.973327179732,3949390,51.8333386013314,NA,59.1672514515504,0.276145552955415,0.619466125649912,NA,NA,NA,NA,NA,6.78699923,5.78,9.3,78.2243902439024,75.2,81.4,NA,NA,NA,NA,1.6036107424916,"Europe","Southern Europe",2,0.617,0.803,1.384,1.448,0.52,1.243,2.124,-0.812,2.218,2.532,0,0.286,0.857,0.571,0.714,0.429,0.571,0.571,0.714,0.286,0.429,0.571,0.429,0,0.177,0.931,2.103,1.343,1.172,0.68,1.97,1.08,1.076,1.562,0.519,1.367,0.01,1.353,1.391,1.802,0.949,0.196
"HRV","CROATIA",2020,NA,1,14807.5608543265,-4.85773173876058,99.4886703491211,NA,100.258941650391,100.807861328125,NA,3.12863387052829,0.25,NA,78.3209,20.8751842032435,3914206,51.8237168933003,NA,59.5396469292915,0.141105225031332,0.439094632914067,NA,NA,NA,NA,NA,7.68352938,5.8,5.6,77.5243902439024,74.5,80.7,NA,NA,NA,NA,1.69659501985338,"Europe","Southern Europe",2,0.647,0.782,1.384,1.236,0.342,1.243,2.124,-0.937,2.218,2.136,0,0.143,0.857,0.571,0.714,0.429,0.571,0.571,0.714,0.286,0.429,0.571,0.429,0,0.145,0.931,2.153,1.445,1.172,0.68,3.138,1.645,1.076,1.562,0.835,1.21,0.01,1.353,1.568,1.757,0.731,0.252
"CZE","CZECH REPUBLIC",1993,10,1,3984.1463439879,NA,NA,NA,NA,NA,NA,4.22350146875076,NA,NA,0.581,18.6166021635235,10329855,51.4311125822001,NA,50.9083816517995,0.0143009433982058,0.977474119452411,155059997.558594,NA,NA,NA,NA,NA,10.3999996185,NA,72.7678048780488,69.28,76.43,NA,NA,NA,NA,2.3304040663427,"Europe","Eastern Europe",3,0.819,0.884,1.695,3.336,1.303,0.336,2.576,-1.611,2.641,0.397,0,0.25,0.875,0.625,0.5,0.125,0,0,0.125,0.375,0.625,0.375,0.625,0.125,0.139,1.524,2.556,1.64,-0.146,0.459,1.402,1.059,1.071,2.047,1.66,2.138,0.934,1.187,1.728,1.468,2.844,0.077
"CZE","CZECH REPUBLIC",1994,10,1,4663.28665345469,17.0460683627151,NA,NA,NA,NA,NA,4.24074163093722,NA,NA,1.26,16.5352256889033,10333587,51.4091198401911,NA,51.2275788217727,0.0125335992840751,0.728570452420536,226149993.896484,NA,NA,NA,NA,NA,10.1999998093,NA,72.9726829268293,69.48,76.64,NA,NA,NA,NA,2.28340085763757,"Europe","Eastern Europe",3,0.819,0.884,1.695,3.336,1.303,0.336,2.576,-1.611,2.641,0.397,0,0.25,0.875,0.625,0.5,0.125,0,0,0.125,0.25,0.625,0.375,0.625,0.25,0.139,1.524,2.556,1.64,-0.146,0.459,1.402,1.059,1.071,2.047,1.66,2.138,0.934,1.187,1.728,1.468,2.844,0.077
"CZE","CZECH REPUBLIC",1995,10,1,5865.29460556726,25.775982508433,NA,NA,NA,NA,NA,4.00524760340161,NA,NA,1.45,16.1241883041147,10327253,51.3896615830636,NA,51.8147339715139,0.0137249404827816,0.746615356396145,196039993.286133,NA,NA,NA,NA,NA,NA,NA,73.0748780487805,69.67,76.65,NA,NA,NA,NA,1.75885533074022,"Europe","Eastern Europe",3,0.819,0.884,1.695,3.336,1.303,0.336,2.576,-1.611,2.641,0.397,0,0.25,0.75,0.625,0.5,0.125,0,0,0.125,0.375,0.625,0.375,0.625,0.125,0.139,1.524,2.556,1.64,-0.146,0.459,1.402,1.059,1.071,2.047,1.66,2.138,0.934,1.187,1.728,1.468,2.844,0.077
"CZE","CZECH REPUBLIC",1996,10,1,6573.19643136362,12.0693310976132,NA,NA,NA,NA,NA,3.8690482658501,NA,NA,1.94,15.2021454386609,10315241,51.3739922425207,NA,51.0532143547928,0.0239398023552188,0.701959148878735,174410003.662109,NA,NA,NA,NA,NA,NA,NA,73.7146341463415,70.3,77.3,NA,NA,NA,NA,1.65758607725057,"Europe","Eastern Europe",3,0.817,0.884,1.695,3.336,1.303,0.336,2.576,-1.611,2.641,0.397,0,0.25,0.875,0.625,0.5,0.125,0,0,0.125,0.25,0.625,0.375,0.5,0.125,0.139,1.524,2.556,1.662,-0.146,0.459,1.402,1.059,1.071,2.047,1.66,2.138,0.934,1.187,1.728,1.468,2.844,0.074
"CZE","CZECH REPUBLIC",1997,10,1,6069.38762357837,-7.66459382502789,NA,NA,NA,NA,NA,3.46666680118219,NA,NA,2.92,14.9979091243393,10304131,51.3603774922907,NA,52.2399608963375,0.0158931801493376,0.661458599163763,172559997.558594,NA,NA,NA,NA,NA,NA,NA,73.8248780487805,70.42,77.4,NA,NA,NA,NA,1.5803034972859,"Europe","Eastern Europe",3,0.816,0.884,1.695,3.336,1.303,0.336,2.576,-1.611,2.641,0.397,0,0.25,0.875,0.625,0.5,0.125,0,0,0.125,0.375,0.625,0.25,0.5,0.125,0.14,1.524,2.556,1.662,-0.146,0.459,1.402,1.059,1.071,2.047,1.66,2.138,0.934,1.187,1.728,1.468,2.844,0.071
"CZE","CZECH REPUBLIC",1998,10,1,6526.59635780951,7.53302907289978,NA,NA,NA,NA,NA,3.48547916808829,NA,NA,3.9,14.2860567923411,10294373,51.3466999473086,NA,53.2280656780169,0.00507702640106989,0.515210661088895,677500000,NA,NA,NA,NA,NA,NA,NA,74.5146341463415,71.1,78.1,NA,NA,NA,NA,1.73559766220785,"Europe","Eastern Europe",3,0.808,0.884,1.695,3.336,1.303,0.336,2.576,-1.611,2.641,0.397,0,0.25,0.875,0.625,0.5,0.125,0,0,0.125,0.375,0.625,0.25,0.5,0.125,0.139,1.524,2.556,1.677,-0.146,0.459,1.402,1.059,1.071,2.047,1.66,2.138,0.934,1.187,1.728,1.468,2.844,0.075
"CZE","CZECH REPUBLIC",1999,10,1,6377.6211077224,-2.28258715446453,NA,NA,NA,NA,89.06554,3.19661267380446,NA,NA,6.83,14.7763284118601,10283860,51.3321623688054,NA,54.116373179257,0.0159526982087267,0.436825556358793,499130004.882813,NA,NA,NA,NA,NA,NA,NA,74.6682926829268,71.4,78.1,NA,NA,NA,NA,1.83868741109923,"Europe","Eastern Europe",3,0.801,0.884,1.695,3.336,1.303,0.336,2.576,-1.735,2.641,0.397,0,0.25,0.875,0.625,0.5,0.125,0,0,0.125,0.375,0.625,0.25,0.5,0.125,0.142,1.524,2.556,1.677,-0.146,0.459,1.402,1.059,1.071,2.047,1.66,2.138,0.855,1.187,1.728,1.468,2.844,0.079
"CZE","CZECH REPUBLIC",2000,10,1,6062.92152842793,-4.93443517542008,103.40754699707,NA,101.540298461914,101.900909423828,NA,3.23023711297245,0.05,NA,9.78053,14.3940909280327,10255063,51.3161334338334,NA,54.6093678376464,0.0350742549672057,0.557045437582327,783520019.53125,NA,NA,NA,NA,5.66916943,7.81,18,74.9682926829268,71.7,78.4,NA,NA,NA,NA,1.86147018377297,"Europe","Eastern Europe",3,0.801,0.888,1.695,3.336,1.303,0.635,2.576,-1.735,2.641,0.397,0,0.25,0.75,0.625,0.5,0.125,0,0,0.125,0.375,0.625,0.25,0.625,0.125,0.13,1.524,2.556,1.677,0.588,0.459,1.402,1.059,1.071,2.047,1.66,2.138,0.596,1.844,1.728,1.338,2.844,0.079
"CZE","CZECH REPUBLIC",2001,10,1,6669.07494847497,9.99771178308837,104.469627380371,NA,97.8607788085938,97.8253631591797,NA,3.18771526493166,NA,NA,14.6972,14.6706596068644,10216605,51.2890569986895,NA,54.3782658724003,0.02445812874736,0.778678694450316,564789978.027344,NA,NA,NA,NA,5.83479309,7.76,17,75.1731707317073,72.1,78.4,NA,NA,NA,NA,1.73552829284443,"Europe","Eastern Europe",3,0.801,0.888,1.695,3.336,1.303,0.635,2.576,-1.735,2.641,0.397,0,0.25,0.875,0.75,0.5,0.125,0,0,0.125,0.375,0.625,0.25,0.625,0.125,0.13,1.524,2.556,1.677,0.588,0.459,1.402,1.059,1.071,2.047,1.66,2.138,0.596,1.844,1.728,1.338,2.844,0.079
"CZE","CZECH REPUBLIC",2002,10,1,8101.26018588111,21.4750208757759,106.005058288574,NA,101.19841003418,102.532577514648,NA,2.64625253192312,0.05,NA,23.93,14.4922139897488,10196916,51.2508462353708,NA,55.7779243665848,0.0304619403231985,0.47003867905998,267299987.792969,NA,NA,NA,NA,6.14656258,7.73,15,75.2219512195122,72.1,78.5,NA,0.71608167886734,NA,NA,1.80901146474017,"Europe","Eastern Europe",3,0.808,0.888,1.695,3.336,1.303,0.635,2.576,-1.735,2.641,0.397,0,0.25,0.875,0.75,0.5,0.125,0,0,0.125,0.375,0.5,0.25,0.5,0.125,0.131,1.524,2.556,1.653,0.588,0.459,1.402,1.059,1.071,2.047,1.66,2.138,0.596,1.844,1.728,1.338,2.844,0.076
"CZE","CZECH REPUBLIC",2003,10,1,9852.45677945801,21.6163479927344,106.409980773926,NA,101.830459594727,100.580467224121,NA,2.43103462272479,NA,NA,34.3,14.9342597779117,10193998,51.2124799198198,NA,56.8065333967246,0.0351709363162619,0.416967463955133,360200012.207031,NA,NA,NA,NA,6.50168419,7.69,15,75.1707317073171,72,78.5,NA,0.716013014316559,NA,NA,1.87752210665196,"Europe","Eastern Europe",3,0.814,0.888,1.695,3.336,1.303,0.635,2.576,-1.735,2.641,0.397,0,0.25,0.875,0.625,0.5,0.125,0,0,0.125,0.375,0.625,0.25,0.5,0.125,0.131,1.524,2.556,1.653,0.588,0.459,1.402,1.059,1.071,2.047,1.66,2.138,0.596,1.844,1.728,1.338,2.844,0.074
"CZE","CZECH REPUBLIC",2004,10,1,11782.5546676117,19.5900162909404,106.529113769531,NA,99.9789123535156,100.144836425781,NA,2.40804306787699,0.05,NA,35.5,15.3637066407322,10197101,51.1749119276515,NA,54.7067356224235,0.0383298465371606,0.888200041529852,340179992.675781,NA,NA,NA,NA,6.33308411,7.6,13,75.7219512195122,72.6,79,NA,0.716305315494537,NA,NA,1.69964346518547,"Europe","Eastern Europe",3,0.815,0.888,1.695,3.336,1.303,0.635,2.576,-1.735,2.641,0.397,0,0.25,0.875,0.75,0.5,0.125,0,0,0.125,0.375,0.625,0.25,0.5,0.125,0.124,2.192,2.556,1.653,0.588,0.459,1.402,1.059,1.071,2.047,1.66,2.138,0.596,1.844,1.728,1.338,2.844,0.06
"CZE","CZECH REPUBLIC",2005,10,1,13442.4916284309,14.0880904663408,106.737777709961,NA,107.397102355957,106.73844909668,NA,2.28125770679761,NA,NA,35.27,14.4719480929411,10211216,51.1356299852736,NA,54.6370936474549,0.0508088454131561,0.76785403178025,NA,NA,NA,NA,NA,6.33529043,7.52,13,75.9243902439025,72.9,79.1,NA,0.586565911769867,NA,NA,1.7772578503284,"Europe","Eastern Europe",3,0.816,0.888,1.695,3.336,1.303,0.635,2.576,-1.735,2.641,0.397,0,0.222,0.778,0.667,0.444,0.111,0,0,0.111,0.222,0.556,0.222,0.444,0.111,0.124,2.192,2.556,1.653,0.588,0.459,1.402,1.059,1.071,2.047,1.66,2.138,0.596,1.844,1.728,1.338,2.844,0.06
"CZE","CZECH REPUBLIC",2006,9,1,15259.0788162004,13.5137684142381,104.372779846191,NA,105.727256774902,104.31706237793,NA,2.16293341098596,0.05,NA,47.93,14.2247635579556,10238905,51.0942116268986,NA,54.4482943427268,0.0436075630517138,0.764905941611277,NA,NA,NA,NA,NA,6.16489983,7.4,12,76.5243902439024,73.5,79.7,NA,0.576769053936005,NA,NA,1.56811468416419,"Europe","Eastern Europe",3,0.821,0.888,1.695,3.336,1.303,0.635,2.576,-1.735,2.641,0.397,0,0.222,0.889,0.667,0.444,0.111,0,0,0.111,0.222,0.556,0.333,0.444,0.111,0.126,2.192,2.556,1.703,0.588,0.459,1.402,1.059,1.071,2.047,1.66,2.138,0.596,1.844,1.728,1.338,2.844,0.058
"CZE","CZECH REPUBLIC",2007,9,1,18452.6532812196,20.9290121866899,103.382110595703,NA,106.450500488281,105.084053039551,89.22317,2.08871530033094,NA,NA,51.93,14.6226925120358,10298828,51.0548106063501,NA,54.3201070157384,0.0367473553909014,0.695946015888964,NA,NA,NA,NA,NA,5.99029112,7.3,10,76.7243902439025,73.7,79.9,NA,0.585944771766663,NA,NA,1.4247883319863,"Europe","Eastern Europe",3,0.824,0.888,1.695,3.336,1.303,0.635,2.576,-1.735,2.641,0.397,0,0.222,0.778,0.667,0.444,0.111,0,0,0.111,0.333,0.556,0.222,0.444,0.111,0.127,2.192,2.556,1.703,0.588,0.459,1.402,1.059,1.071,2.047,1.66,2.138,0.596,1.844,1.728,1.29,2.844,0.055
"CZE","CZECH REPUBLIC",2008,9,1,22774.7045076205,23.4223835484934,102.214767456055,NA,101.682929992676,101.049110412598,88.6485,1.92036584435566,0.05,NA,62.97,13.6910275601823,10384603,51.0164100219959,NA,55.1728220283319,0.0429704222612688,1.53373245830398,NA,NA,NA,NA,NA,6.33855247,7.22,10,76.9756097560976,74,80.1,NA,0.595134675502777,NA,NA,1.23408817792114,"Europe","Eastern Europe",3,0.821,0.888,1.695,3.336,1.303,0.635,2.576,-1.735,2.641,0.397,0,0.222,0.778,0.667,0.444,0.111,0,0,0.111,0.333,0.556,0.222,0.444,0.111,0.121,2.192,2.556,1.703,0.588,0.459,1.402,1.059,1.071,2.047,1.978,2.051,0.596,1.844,1.728,1.29,2.844,0.055
"CZE","CZECH REPUBLIC",2009,9,1,19817.4215836554,-12.9849453062084,101.478927612305,NA,100.229286193848,100.78946685791,88.92463,1.75886230026321,NA,NA,64.43,13.6005403617534,10443936,50.9774029016838,NA,55.7128174973799,0.0244055189347667,0.70108342596168,NA,NA,NA,NA,NA,7.2650013,7.16,7.9,77.0780487804878,74.2,80.1,NA,0.590716361999512,NA,NA,1.31349218921279,"Europe","Eastern Europe",3,0.813,0.888,1.695,3.336,1.303,0.635,2.576,-1.735,2.641,0.397,0,0.222,0.889,0.667,0.444,0.111,0,0,0.111,0.333,0.556,0.222,0.556,0.111,0.121,2.192,2.556,1.703,0.588,0.524,1.402,1.059,1.071,2.047,2.062,2.051,0.49,1.844,1.844,1.338,2.844,0.055
"CZE","CZECH REPUBLIC",2010,9,1,20160.4355077059,1.73087060091311,101.036407470703,NA,102.326400756836,101.859939575195,88.90289,1.52258196973334,0.05,NA,68.82,13.5150877074659,10474410,50.9388204454591,NA,56.2888177196257,0.0217719950834572,0.965734444102689,NA,NA,NA,NA,NA,7.47836781,7.35,7.6,77.4243902439025,74.4,80.6,NA,0.600964188575745,NA,NA,1.18289778802227,"Europe","Eastern Europe",3,0.805,0.888,1.695,3.336,1.374,0.635,2.576,-1.735,2.641,0.397,0,0.222,0.889,0.667,0.444,0.111,0,0,0.111,0.333,0.556,0.333,0.444,0.111,0.126,2.079,2.556,1.47,0.588,0.471,1.402,1.059,1.47,1.609,1.885,2.137,0.49,1.844,1.844,1.338,2.844,0.064
"CZE","CZECH REPUBLIC",2011,9,1,22049.1080788682,9.36821315412752,100.081001281738,NA,100.29810333252,100.808853149414,88.00827,1.96393230867654,NA,NA,70.49,14.4031469799321,10496088,50.9109703271265,NA,55.1142697031149,0.0306168472969245,1.07008711032612,NA,NA,NA,NA,NA,7.47281456,7.11,6.9,77.8731707317073,74.8,81.1,NA,0.597836554050446,NA,NA,1.06914296806992,"Europe","Eastern Europe",3,0.808,0.888,1.695,3.336,1.374,0.635,2.576,-1.735,2.641,0.397,0,0.222,0.889,0.667,0.444,0.111,0,0,0.111,0.333,0.556,0.222,0.444,0.111,0.132,2.079,2.556,1.47,0.588,0.471,1.146,1.059,1.352,1.609,1.952,2.137,0.49,1.844,1.778,1.338,2.844,0.066
"CZE","CZECH REPUBLIC",2012,9,1,20014.0354015165,-9.22972788773306,99.3585815429688,NA,99.902229309082,98.971061706543,88.24667,2.23162666151254,0.05,NA,73.43,14.8219229571973,10510785,50.8897831847942,NA,55.1671455759611,0.0305352758913579,0.640579925432997,NA,NA,NA,NA,NA,7.53974962,6.98,6.8,78.0756097560976,75.1,81.2,NA,0.612092554569244,NA,NA,1.05560770651415,"Europe","Eastern Europe",3,0.814,0.888,1.695,3.336,1.374,0.635,2.576,-1.735,2.641,0.397,0,0.222,0.889,0.667,0.444,0.111,0,0,0.111,0.333,0.556,0.222,0.444,0.111,0.115,2.079,2.556,1.47,0.588,0.471,1.4,1.059,1.474,2.135,1.952,2.137,0.594,1.844,1.778,1.549,2.844,0.066
"CZE","CZECH REPUBLIC",2013,9,1,20260.4954999375,1.2314363069545,98.7804794311523,NA,98.2150726318359,99.258430480957,87.95611,2.34758315581321,NA,NA,74.1104,14.986384060872,10514272,50.8645713133742,NA,54.9680487770361,0.0274970082447114,0.382852117100547,NA,NA,NA,NA,NA,7.44831276,6.75,5.7,78.1756097560976,75.2,81.3,NA,0.626765429973602,NA,NA,1.00870446252121,"Europe","Eastern Europe",3,0.779,0.888,1.695,3.336,1.374,0.635,2.576,-1.735,2.641,0.397,0,0.222,0.889,0.667,0.444,0.111,0,0,0.111,0.333,0.556,0.222,0.444,0.111,0.13,1.143,2.556,1.44,0.588,0.471,1.344,1.059,1.474,2.135,1.952,2.137,0.553,1.844,1.645,1.474,2.344,0.118
"CZE","CZECH REPUBLIC",2014,9,1,20038.4163180257,-1.09611920356285,97.6821594238281,NA,99.0820007324219,99.5554580688477,88.11683,2.39269564510297,0.05,NA,74.2317,14.3234419623065,10525347,50.8400313923082,NA,54.5981250304078,0.0252681890510458,0.345428962074698,NA,NA,NA,NA,NA,7.53919601,6.73,5.7,78.8243902439024,75.8,82,NA,0.626956820487976,NA,NA,0.959115722257081,"Europe","Eastern Europe",3,0.766,0.888,1.695,3.336,1.374,0.635,2.576,-1.735,2.641,0.397,0,0.222,0.889,0.556,0.444,0.111,0,0,0.111,0.222,0.556,0.333,0.556,0.111,0.134,1.333,2.556,1.44,0.88,0.603,1.344,1.059,1.474,2.094,1.656,2.137,0.368,1.844,1.527,1.474,2.285,0.114
"CZE","CZECH REPUBLIC",2015,9,1,17931.5987670768,-10.5138925028406,96.9615478515625,NA,96.6455307006836,97.4269714355469,88.69066,2.25892571347988,NA,NA,75.6688,14.6856290224908,10546059,50.8140260880959,NA,54.3330095169346,0.0102914811209634,0.314061907144002,NA,NA,NA,NA,NA,7.29346752,6.73,6,78.5780487804878,75.7,81.6,NA,0.63049590587616,NA,NA,0.941202924537164,"Europe","Eastern Europe",3,0.766,0.888,1.695,3.336,1.374,0.635,2.576,-1.514,1.743,0.397,0,0.222,0.889,0.556,0.444,0.111,0,0,0.111,0.222,0.556,0.333,0.556,0.111,0.124,1.333,2.556,1.44,0.88,0.815,1.344,1.059,1.474,2.094,1.656,2.137,0.368,1.844,1.527,1.474,2.285,0.114
